order_id,seller_id,buyer_id,gross_amount,currency,order_date,status,payment_id,scenario
ORD-C03-000894,SEL-C03-044,BUY-C03-0859,462.85,BRL,2026-03-30T15:02:00Z,paid,PAY-C03-000894,order_gateway_payout_candidate
ORD-C03-000895,SEL-C03-045,BUY-C03-0866,1601.02,BRL,2026-03-31T15:15:00Z,paid,PAY-C03-000895,order_gateway_payout_candidate
ORD-C03-000896,SEL-C03-046,BUY-C03-0873,46.36,BRL,2026-04-01T15:28:00Z,paid,PAY-C03-000896,order_gateway_payout_candidate
ORD-C03-000897,SEL-C03-047,BUY-C03-0880,1539.73,BRL,2026-04-02T15:41:00Z,paid,PAY-C03-000897,order_gateway_payout_candidate
ORD-C03-000898,SEL-C03-048,BUY-C03-0887,410.32,BRL,2026-04-03T15:54:00Z,paid,PAY-C03-000898,order_gateway_payout_candidate
ORD-C03-000899,SEL-C03-049,BUY-C03-0894,309.20,BRL,2026-03-04T16:07:00Z,pending,PAY-C03-000899,order_not_captured_yet
ORD-C03-000900,SEL-C03-050,BUY-C03-0001,1998.03,BRL,2026-03-05T12:00:00Z,paid,PAY-C03-000900,order_gateway_payout_candidate
ORD-C03-000901,SEL-C03-001,BUY-C03-0008,1617.60,BRL,2026-03-06T12:13:00Z,refunded,PAY-C03-000901,order_has_refund
ORD-C03-000902,SEL-C03-002,BUY-C03-0015,1780.16,BRL,2026-03-07T12:26:00Z,paid,PAY-C03-000902,order_gateway_payout_candidate
ORD-C03-000903,SEL-C03-003,BUY-C03-0022,721.62,BRL,2026-03-08T12:39:00Z,paid,PAY-C03-000903,order_gateway_payout_candidate
ORD-C03-000904,SEL-C03-004,BUY-C03-0029,704.60,BRL,2026-03-09T12:52:00Z,paid,PAY-C03-000904,order_gateway_payout_candidate
ORD-C03-000905,SEL-C03-005,BUY-C03-0036,704.58,BRL,2026-03-10T13:05:00Z,paid,PAY-C03-000905,order_gateway_payout_candidate
ORD-C03-000906,SEL-C03-006,BUY-C03-0043,1055.55,BRL,2026-03-11T13:18:00Z,paid,PAY-C03-000906,order_gateway_payout_candidate
ORD-C03-000907,SEL-C03-007,BUY-C03-0050,698.52,BRL,2026-03-12T13:31:00Z,paid,PAY-C03-000907,order_gateway_payout_candidate
ORD-C03-000908,SEL-C03-008,BUY-C03-0057,501.76,BRL,2026-03-13T13:44:00Z,paid,PAY-C03-000908,order_gateway_payout_candidate
ORD-C03-000909,SEL-C03-009,BUY-C03-0064,273.08,BRL,2026-03-14T13:57:00Z,paid,PAY-C03-000909,order_gateway_payout_candidate
ORD-C03-000910,SEL-C03-010,BUY-C03-0071,1720.27,BRL,2026-03-15T14:10:00Z,paid,PAY-C03-000910,order_gateway_payout_candidate
ORD-C03-000911,SEL-C03-011,BUY-C03-0078,300.26,BRL,2026-03-16T14:23:00Z,paid,PAY-C03-000911,order_gateway_payout_candidate
ORD-C03-000912,SEL-C03-012,BUY-C03-0085,547.81,USD,2026-03-17T14:36:00Z,paid,PAY-C03-000912,order_gateway_payout_candidate
ORD-C03-000913,SEL-C03-013,BUY-C03-0092,1579.22,BRL,2026-03-18T14:49:00Z,paid,PAY-C03-000913,order_gateway_payout_candidate
ORD-C03-000914,SEL-C03-014,BUY-C03-0099,1894.12,BRL,2026-03-19T15:02:00Z,paid,PAY-C03-000914,order_gateway_payout_candidate
ORD-C03-000915,SEL-C03-015,BUY-C03-0106,538.66,BRL,2026-03-20T15:15:00Z,paid,PAY-C03-000915,order_gateway_payout_candidate
ORD-C03-000916,SEL-C03-016,BUY-C03-0113,1479.73,BRL,2026-03-21T15:28:00Z,paid,PAY-C03-000916,order_gateway_payout_candidate
ORD-C03-000917,SEL-C03-017,BUY-C03-0120,1037.61,BRL,2026-03-22T15:41:00Z,paid,PAY-C03-000917,order_gateway_payout_candidate
ORD-C03-000918,SEL-C03-018,BUY-C03-0127,1568.28,BRL,2026-03-23T15:54:00Z,refunded,PAY-C03-000918,order_has_refund
ORD-C03-000919,SEL-C03-019,BUY-C03-0134,509.76,BRL,2026-03-24T16:07:00Z,paid,PAY-C03-000919,order_gateway_payout_candidate
ORD-C03-000920,SEL-C03-020,BUY-C03-0141,1615.12,BRL,2026-03-25T12:00:00Z,paid,PAY-C03-000920,order_gateway_payout_candidate
ORD-C03-000921,SEL-C03-021,BUY-C03-0148,2106.06,BRL,2026-03-26T12:13:00Z,paid,PAY-C03-000921,order_gateway_payout_candidate
ORD-C03-000922,SEL-C03-022,BUY-C03-0155,1003.83,BRL,2026-03-27T12:26:00Z,paid,PAY-C03-000922,order_gateway_payout_candidate
ORD-C03-000923,SEL-C03-023,BUY-C03-0162,1644.81,BRL,2026-03-28T12:39:00Z,paid,PAY-C03-000923,order_gateway_payout_candidate
ORD-C03-000924,SEL-C03-024,BUY-C03-0169,994.50,EUR,2026-03-29T12:52:00Z,paid,PAY-C03-000924,order_gateway_payout_candidate
ORD-C03-000925,SEL-C03-025,BUY-C03-0176,556.75,BRL,2026-03-30T13:05:00Z,paid,PAY-C03-000925,order_gateway_payout_candidate
ORD-C03-000926,SEL-C03-026,BUY-C03-0183,1574.58,BRL,2026-03-31T13:18:00Z,paid,PAY-C03-000926,order_gateway_payout_candidate
ORD-C03-000927,SEL-C03-027,BUY-C03-0190,928.43,BRL,2026-04-01T13:31:00Z,paid,PAY-C03-000927,order_gateway_payout_candidate
ORD-C03-000928,SEL-C03-028,BUY-C03-0197,68.51,BRL,2026-04-02T13:44:00Z,disputed,PAY-C03-000928,order_needs_review
ORD-C03-000929,SEL-C03-029,BUY-C03-0204,1923.77,BRL,2026-04-03T13:57:00Z,paid,PAY-C03-000929,order_gateway_payout_candidate
ORD-C03-000930,SEL-C03-030,BUY-C03-0211,1782.86,BRL,2026-03-04T14:10:00Z,pending,PAY-C03-000930,order_not_captured_yet
ORD-C03-000931,SEL-C03-031,BUY-C03-0218,1330.54,BRL,2026-03-05T14:23:00Z,paid,PAY-C03-000931,order_gateway_payout_candidate
ORD-C03-000932,SEL-C03-032,BUY-C03-0225,606.03,BRL,2026-03-06T14:36:00Z,paid,PAY-C03-000932,order_gateway_payout_candidate
ORD-C03-000933,SEL-C03-033,BUY-C03-0232,1148.66,BRL,2026-03-07T14:49:00Z,paid,PAY-C03-000933,order_gateway_payout_candidate
ORD-C03-000934,SEL-C03-034,BUY-C03-0239,1224.35,BRL,2026-03-08T15:02:00Z,paid,PAY-C03-000934,order_gateway_payout_candidate
ORD-C03-000935,SEL-C03-035,BUY-C03-0246,1699.42,BRL,2026-03-09T15:15:00Z,refunded,PAY-C03-000935,order_has_refund
ORD-C03-000936,SEL-C03-036,BUY-C03-0253,470.74,BRL,2026-03-10T15:28:00Z,paid,PAY-C03-000936,order_gateway_payout_candidate
ORD-C03-000937,SEL-C03-037,BUY-C03-0260,742.03,BRL,2026-03-11T15:41:00Z,paid,PAY-C03-000937,order_gateway_payout_candidate
ORD-C03-000938,SEL-C03-038,BUY-C03-0267,1140.24,BRL,2026-03-12T15:54:00Z,paid,PAY-C03-000938,order_gateway_payout_candidate
ORD-C03-000939,SEL-C03-039,BUY-C03-0274,1357.40,BRL,2026-03-13T16:07:00Z,paid,PAY-C03-000939,order_gateway_payout_candidate
ORD-C03-000940,SEL-C03-040,BUY-C03-0281,238.65,BRL,2026-03-14T12:00:00Z,paid,PAY-C03-000940,order_gateway_payout_candidate
ORD-C03-000941,SEL-C03-041,BUY-C03-0288,1053.93,BRL,2026-03-15T12:13:00Z,paid,PAY-C03-000941,order_gateway_payout_candidate
ORD-C03-000942,SEL-C03-042,BUY-C03-0295,1518.09,BRL,2026-03-16T12:26:00Z,paid,PAY-C03-000942,order_gateway_payout_candidate
ORD-C03-000943,SEL-C03-043,BUY-C03-0302,2164.60,BRL,2026-03-17T12:39:00Z,paid,PAY-C03-000943,order_gateway_payout_candidate
ORD-C03-000944,SEL-C03-044,BUY-C03-0309,2134.93,BRL,2026-03-18T12:52:00Z,paid,PAY-C03-000944,order_gateway_payout_candidate
ORD-C03-000945,SEL-C03-045,BUY-C03-0316,633.46,BRL,2026-03-19T13:05:00Z,paid,PAY-C03-000945,order_gateway_payout_candidate
ORD-C03-000946,SEL-C03-046,BUY-C03-0323,2076.43,BRL,2026-03-20T13:18:00Z,paid,PAY-C03-000946,order_gateway_payout_candidate
ORD-C03-000947,SEL-C03-047,BUY-C03-0330,213.28,BRL,2026-03-21T13:31:00Z,paid,PAY-C03-000947,order_gateway_payout_candidate
ORD-C03-000948,SEL-C03-048,BUY-C03-0337,1819.12,USD,2026-03-22T13:44:00Z,paid,PAY-C03-000948,order_gateway_payout_candidate
ORD-C03-000949,SEL-C03-049,BUY-C03-0344,1701.51,BRL,2026-03-23T13:57:00Z,paid,PAY-C03-000949,order_gateway_payout_candidate
ORD-C03-000950,SEL-C03-050,BUY-C03-0351,477.24,BRL,2026-03-24T14:10:00Z,paid,PAY-C03-000950,order_gateway_payout_candidate
ORD-C03-000951,SEL-C03-001,BUY-C03-0358,1477.65,BRL,2026-03-25T14:23:00Z,paid,PAY-C03-000951,order_gateway_payout_candidate
ORD-C03-000952,SEL-C03-002,BUY-C03-0365,1923.38,BRL,2026-03-26T14:36:00Z,refunded,PAY-C03-000952,order_has_refund
ORD-C03-000953,SEL-C03-003,BUY-C03-0372,532.15,BRL,2026-03-27T14:49:00Z,paid,PAY-C03-000953,order_gateway_payout_candidate
ORD-C03-000954,SEL-C03-004,BUY-C03-0379,1645.13,BRL,2026-03-28T15:02:00Z,paid,PAY-C03-000954,order_gateway_payout_candidate
ORD-C03-000955,SEL-C03-005,BUY-C03-0386,1384.88,BRL,2026-03-29T15:15:00Z,paid,PAY-C03-000955,order_gateway_payout_candidate
ORD-C03-000956,SEL-C03-006,BUY-C03-0393,1348.16,BRL,2026-03-30T15:28:00Z,paid,PAY-C03-000956,order_gateway_payout_candidate
ORD-C03-000957,SEL-C03-007,BUY-C03-0400,342.85,BRL,2026-03-31T15:41:00Z,disputed,PAY-C03-000957,order_needs_review
ORD-C03-000958,SEL-C03-008,BUY-C03-0407,2043.79,BRL,2026-04-01T15:54:00Z,paid,PAY-C03-000958,order_gateway_payout_candidate
ORD-C03-000959,SEL-C03-009,BUY-C03-0414,323.01,BRL,2026-04-02T16:07:00Z,paid,PAY-C03-000959,order_gateway_payout_candidate
ORD-C03-000960,SEL-C03-010,BUY-C03-0421,1122.26,EUR,2026-04-03T12:00:00Z,paid,PAY-C03-000960,order_gateway_payout_candidate
ORD-C03-000961,SEL-C03-011,BUY-C03-0428,1471.39,BRL,2026-03-04T12:13:00Z,pending,PAY-C03-000961,order_not_captured_yet
ORD-C03-000962,SEL-C03-012,BUY-C03-0435,1920.04,BRL,2026-03-05T12:26:00Z,paid,PAY-C03-000962,order_gateway_payout_candidate
ORD-C03-000963,SEL-C03-013,BUY-C03-0442,1318.46,BRL,2026-03-06T12:39:00Z,paid,PAY-C03-000963,order_gateway_payout_candidate
ORD-C03-000964,SEL-C03-014,BUY-C03-0449,1744.21,BRL,2026-03-07T12:52:00Z,paid,PAY-C03-000964,order_gateway_payout_candidate
ORD-C03-000965,SEL-C03-015,BUY-C03-0456,445.25,BRL,2026-03-08T13:05:00Z,paid,PAY-C03-000965,order_gateway_payout_candidate
ORD-C03-000966,SEL-C03-016,BUY-C03-0463,513.68,BRL,2026-03-09T13:18:00Z,paid,PAY-C03-000966,order_gateway_payout_candidate
ORD-C03-000967,SEL-C03-017,BUY-C03-0470,301.88,BRL,2026-03-10T13:31:00Z,paid,PAY-C03-000967,order_gateway_payout_candidate
ORD-C03-000968,SEL-C03-018,BUY-C03-0477,1346.11,BRL,2026-03-11T13:44:00Z,paid,PAY-C03-000968,order_gateway_payout_candidate
ORD-C03-000969,SEL-C03-019,BUY-C03-0484,275.26,BRL,2026-03-12T13:57:00Z,refunded,PAY-C03-000969,order_has_refund
ORD-C03-000970,SEL-C03-020,BUY-C03-0491,302.83,BRL,2026-03-13T14:10:00Z,paid,PAY-C03-000970,order_gateway_payout_candidate
ORD-C03-000971,SEL-C03-021,BUY-C03-0498,1391.70,BRL,2026-03-14T14:23:00Z,paid,PAY-C03-000971,order_gateway_payout_candidate
ORD-C03-000972,SEL-C03-022,BUY-C03-0505,82.44,BRL,2026-03-15T14:36:00Z,paid,PAY-C03-000972,order_gateway_payout_candidate
ORD-C03-000973,SEL-C03-023,BUY-C03-0512,2160.36,BRL,2026-03-16T14:49:00Z,paid,PAY-C03-000973,order_gateway_payout_candidate
ORD-C03-000974,SEL-C03-024,BUY-C03-0519,1860.05,BRL,2026-03-17T15:02:00Z,paid,PAY-C03-000974,order_gateway_payout_candidate
ORD-C03-000975,SEL-C03-025,BUY-C03-0526,924.11,BRL,2026-03-18T15:15:00Z,paid,PAY-C03-000975,order_gateway_payout_candidate
ORD-C03-000976,SEL-C03-026,BUY-C03-0533,321.77,BRL,2026-03-19T15:28:00Z,paid,PAY-C03-000976,order_gateway_payout_candidate
ORD-C03-000977,SEL-C03-027,BUY-C03-0540,1441.35,BRL,2026-03-20T15:41:00Z,paid,PAY-C03-000977,order_gateway_payout_candidate
ORD-C03-000978,SEL-C03-028,BUY-C03-0547,2144.35,BRL,2026-03-21T15:54:00Z,paid,PAY-C03-000978,order_gateway_payout_candidate
ORD-C03-000979,SEL-C03-029,BUY-C03-0554,1801.12,BRL,2026-03-22T16:07:00Z,paid,PAY-C03-000979,order_gateway_payout_candidate
ORD-C03-000980,SEL-C03-030,BUY-C03-0561,2179.41,BRL,2026-03-23T12:00:00Z,paid,PAY-C03-000980,order_gateway_payout_candidate
ORD-C03-000981,SEL-C03-031,BUY-C03-0568,271.97,BRL,2026-03-24T12:13:00Z,paid,PAY-C03-000981,order_gateway_payout_candidate
ORD-C03-000982,SEL-C03-032,BUY-C03-0575,1768.96,BRL,2026-03-25T12:26:00Z,paid,PAY-C03-000982,order_gateway_payout_candidate
ORD-C03-000983,SEL-C03-033,BUY-C03-0582,465.39,BRL,2026-03-26T12:39:00Z,paid,PAY-C03-000983,order_gateway_payout_candidate
ORD-C03-000984,SEL-C03-034,BUY-C03-0589,2056.24,USD,2026-03-27T12:52:00Z,paid,PAY-C03-000984,order_gateway_payout_candidate
ORD-C03-000985,SEL-C03-035,BUY-C03-0596,337.68,BRL,2026-03-28T13:05:00Z,paid,PAY-C03-000985,order_gateway_payout_candidate
ORD-C03-000986,SEL-C03-036,BUY-C03-0603,1582.74,BRL,2026-03-29T13:18:00Z,refunded,PAY-C03-000986,order_has_refund
ORD-C03-000987,SEL-C03-037,BUY-C03-0610,1709.69,BRL,2026-03-30T13:31:00Z,paid,PAY-C03-000987,order_gateway_payout_candidate
ORD-C03-000988,SEL-C03-038,BUY-C03-0617,447.91,BRL,2026-03-31T13:44:00Z,paid,PAY-C03-000988,order_gateway_payout_candidate
ORD-C03-000989,SEL-C03-039,BUY-C03-0624,842.07,BRL,2026-04-01T13:57:00Z,paid,PAY-C03-000989,order_gateway_payout_candidate
ORD-C03-000990,SEL-C03-040,BUY-C03-0631,1527.28,BRL,2026-04-02T14:10:00Z,paid,PAY-C03-000990,order_gateway_payout_candidate
ORD-C03-000991,SEL-C03-041,BUY-C03-0638,126.60,BRL,2026-04-03T14:23:00Z,paid,PAY-C03-000991,order_gateway_payout_candidate
ORD-C03-000992,SEL-C03-042,BUY-C03-0645,1307.62,BRL,2026-03-04T14:36:00Z,pending,PAY-C03-000992,order_not_captured_yet
ORD-C03-000993,SEL-C03-043,BUY-C03-0652,255.33,BRL,2026-03-05T14:49:00Z,paid,PAY-C03-000993,order_gateway_payout_candidate
ORD-C03-000994,SEL-C03-044,BUY-C03-0659,1739.18,BRL,2026-03-06T15:02:00Z,paid,PAY-C03-000994,order_gateway_payout_candidate
ORD-C03-000995,SEL-C03-045,BUY-C03-0666,248.41,BRL,2026-03-07T15:15:00Z,paid,PAY-C03-000995,order_gateway_payout_candidate
ORD-C03-000996,SEL-C03-046,BUY-C03-0673,823.49,EUR,2026-03-08T15:28:00Z,paid,PAY-C03-000996,order_gateway_payout_candidate
ORD-C03-000997,SEL-C03-047,BUY-C03-0680,882.21,BRL,2026-03-09T15:41:00Z,paid,PAY-C03-000997,order_gateway_payout_candidate
ORD-C03-000998,SEL-C03-048,BUY-C03-0687,1809.47,BRL,2026-03-10T15:54:00Z,paid,PAY-C03-000998,order_gateway_payout_candidate
ORD-C03-000999,SEL-C03-049,BUY-C03-0694,811.23,BRL,2026-03-11T16:07:00Z,paid,PAY-C03-000999,order_gateway_payout_candidate
ORD-C03-001000,SEL-C03-050,BUY-C03-0701,1571.10,BRL,2026-03-12T12:00:00Z,paid,PAY-C03-001000,order_gateway_payout_candidate
