refund_id,order_id,gateway_tx_id,seller_id,amount,currency,refunded_at,reason,scenario
REFUND-C03-000836,ORD-C03-009836,GTW-C03-ONLY-000836,SEL-C03-036,62.13,BRL,2026-03-19T12:00:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000837,ORD-C03-009837,GTW-C03-ONLY-000837,SEL-C03-037,168.86,BRL,2026-03-20T12:13:00Z,customer_request,refund_only_unmatched
REFUND-C03-000838,ORD-C03-009838,GTW-C03-ONLY-000838,SEL-C03-038,245.29,BRL,2026-03-21T12:26:00Z,customer_request,refund_only_unmatched
REFUND-C03-000839,ORD-C03-009839,GTW-C03-ONLY-000839,SEL-C03-039,1058.82,BRL,2026-03-22T12:39:00Z,customer_request,refund_only_unmatched
REFUND-C03-000840,ORD-C03-009840,GTW-C03-ONLY-000840,SEL-C03-040,860.78,USD,2026-03-23T12:52:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000841,ORD-C03-009841,GTW-C03-ONLY-000841,SEL-C03-041,73.29,BRL,2026-03-24T13:05:00Z,customer_request,refund_only_unmatched
REFUND-C03-000842,ORD-C03-009842,GTW-C03-ONLY-000842,SEL-C03-042,262.73,BRL,2026-03-25T13:18:00Z,customer_request,refund_only_unmatched
REFUND-C03-000843,ORD-C03-009843,GTW-C03-ONLY-000843,SEL-C03-043,528.51,BRL,2026-03-26T13:31:00Z,customer_request,refund_only_unmatched
REFUND-C03-000844,ORD-C03-009844,GTW-C03-ONLY-000844,SEL-C03-044,379.18,BRL,2026-03-27T13:44:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000845,ORD-C03-009845,GTW-C03-ONLY-000845,SEL-C03-045,839.51,BRL,2026-03-28T13:57:00Z,customer_request,refund_only_unmatched
REFUND-C03-000846,ORD-C03-009846,GTW-C03-ONLY-000846,SEL-C03-046,652.93,BRL,2026-03-29T14:10:00Z,customer_request,refund_only_unmatched
REFUND-C03-000847,ORD-C03-009847,GTW-C03-ONLY-000847,SEL-C03-047,758.31,BRL,2026-03-30T14:23:00Z,customer_request,refund_only_unmatched
REFUND-C03-000848,ORD-C03-009848,GTW-C03-ONLY-000848,SEL-C03-048,1093.50,BRL,2026-03-31T14:36:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000849,ORD-C03-009849,GTW-C03-ONLY-000849,SEL-C03-049,240.83,BRL,2026-04-01T14:49:00Z,customer_request,refund_only_unmatched
REFUND-C03-000850,ORD-C03-009850,GTW-C03-ONLY-000850,SEL-C03-050,812.10,BRL,2026-04-02T15:02:00Z,customer_request,refund_only_unmatched
REFUND-C03-000851,ORD-C03-009851,GTW-C03-ONLY-000851,SEL-C03-001,1033.18,BRL,2026-04-03T15:15:00Z,customer_request,refund_only_unmatched
REFUND-C03-000852,ORD-C03-009852,GTW-C03-ONLY-000852,SEL-C03-002,291.21,EUR,2026-04-04T15:28:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000853,ORD-C03-009853,GTW-C03-ONLY-000853,SEL-C03-003,493.63,BRL,2026-04-05T15:41:00Z,customer_request,refund_only_unmatched
REFUND-C03-000854,ORD-C03-009854,GTW-C03-ONLY-000854,SEL-C03-004,313.53,BRL,2026-04-06T15:54:00Z,customer_request,refund_only_unmatched
REFUND-C03-000855,ORD-C03-009855,GTW-C03-ONLY-000855,SEL-C03-005,1064.73,BRL,2026-04-07T12:00:00Z,customer_request,refund_only_unmatched
REFUND-C03-000856,ORD-C03-009856,GTW-C03-ONLY-000856,SEL-C03-006,893.67,BRL,2026-04-08T12:13:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000857,ORD-C03-009857,GTW-C03-ONLY-000857,SEL-C03-007,162.31,BRL,2026-04-09T12:26:00Z,customer_request,refund_only_unmatched
REFUND-C03-000858,ORD-C03-009858,GTW-C03-ONLY-000858,SEL-C03-008,724.25,BRL,2026-03-10T12:39:00Z,customer_request,refund_only_unmatched
REFUND-C03-000859,ORD-C03-009859,GTW-C03-ONLY-000859,SEL-C03-009,779.69,BRL,2026-03-11T12:52:00Z,customer_request,refund_only_unmatched
REFUND-C03-000860,ORD-C03-009860,GTW-C03-ONLY-000860,SEL-C03-010,897.14,BRL,2026-03-12T13:05:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000861,ORD-C03-009861,GTW-C03-ONLY-000861,SEL-C03-011,513.86,BRL,2026-03-13T13:18:00Z,customer_request,refund_only_unmatched
REFUND-C03-000862,ORD-C03-009862,GTW-C03-ONLY-000862,SEL-C03-012,604.28,BRL,2026-03-14T13:31:00Z,customer_request,refund_only_unmatched
REFUND-C03-000863,ORD-C03-009863,GTW-C03-ONLY-000863,SEL-C03-013,714.41,BRL,2026-03-15T13:44:00Z,customer_request,refund_only_unmatched
REFUND-C03-000864,ORD-C03-009864,GTW-C03-ONLY-000864,SEL-C03-014,345.00,BRL,2026-03-16T13:57:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000865,ORD-C03-009865,GTW-C03-ONLY-000865,SEL-C03-015,157.21,BRL,2026-03-17T14:10:00Z,customer_request,refund_only_unmatched
REFUND-C03-000866,ORD-C03-009866,GTW-C03-ONLY-000866,SEL-C03-016,124.48,BRL,2026-03-18T14:23:00Z,customer_request,refund_only_unmatched
REFUND-C03-000867,ORD-C03-009867,GTW-C03-ONLY-000867,SEL-C03-017,910.83,BRL,2026-03-19T14:36:00Z,customer_request,refund_only_unmatched
REFUND-C03-000868,ORD-C03-009868,GTW-C03-ONLY-000868,SEL-C03-018,958.79,BRL,2026-03-20T14:49:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000869,ORD-C03-009869,GTW-C03-ONLY-000869,SEL-C03-019,1095.49,BRL,2026-03-21T15:02:00Z,customer_request,refund_only_unmatched
REFUND-C03-000870,ORD-C03-009870,GTW-C03-ONLY-000870,SEL-C03-020,1085.19,BRL,2026-03-22T15:15:00Z,customer_request,refund_only_unmatched
REFUND-C03-000871,ORD-C03-009871,GTW-C03-ONLY-000871,SEL-C03-021,379.56,BRL,2026-03-23T15:28:00Z,customer_request,refund_only_unmatched
REFUND-C03-000872,ORD-C03-009872,GTW-C03-ONLY-000872,SEL-C03-022,493.89,BRL,2026-03-24T15:41:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000873,ORD-C03-009873,GTW-C03-ONLY-000873,SEL-C03-023,165.29,BRL,2026-03-25T15:54:00Z,customer_request,refund_only_unmatched
REFUND-C03-000874,ORD-C03-009874,GTW-C03-ONLY-000874,SEL-C03-024,273.76,BRL,2026-03-26T12:00:00Z,customer_request,refund_only_unmatched
REFUND-C03-000875,ORD-C03-009875,GTW-C03-ONLY-000875,SEL-C03-025,830.67,BRL,2026-03-27T12:13:00Z,customer_request,refund_only_unmatched
REFUND-C03-000876,ORD-C03-009876,GTW-C03-ONLY-000876,SEL-C03-026,840.34,USD,2026-03-28T12:26:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000877,ORD-C03-009877,GTW-C03-ONLY-000877,SEL-C03-027,425.74,BRL,2026-03-29T12:39:00Z,customer_request,refund_only_unmatched
REFUND-C03-000878,ORD-C03-009878,GTW-C03-ONLY-000878,SEL-C03-028,172.51,BRL,2026-03-30T12:52:00Z,customer_request,refund_only_unmatched
REFUND-C03-000879,ORD-C03-009879,GTW-C03-ONLY-000879,SEL-C03-029,44.82,BRL,2026-03-31T13:05:00Z,customer_request,refund_only_unmatched
REFUND-C03-000880,ORD-C03-009880,GTW-C03-ONLY-000880,SEL-C03-030,588.20,BRL,2026-04-01T13:18:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000881,ORD-C03-009881,GTW-C03-ONLY-000881,SEL-C03-031,1099.37,BRL,2026-04-02T13:31:00Z,customer_request,refund_only_unmatched
REFUND-C03-000882,ORD-C03-009882,GTW-C03-ONLY-000882,SEL-C03-032,779.29,BRL,2026-04-03T13:44:00Z,customer_request,refund_only_unmatched
REFUND-C03-000883,ORD-C03-009883,GTW-C03-ONLY-000883,SEL-C03-033,430.49,BRL,2026-04-04T13:57:00Z,customer_request,refund_only_unmatched
REFUND-C03-000884,ORD-C03-009884,GTW-C03-ONLY-000884,SEL-C03-034,176.18,BRL,2026-04-05T14:10:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000885,ORD-C03-009885,GTW-C03-ONLY-000885,SEL-C03-035,243.34,BRL,2026-04-06T14:23:00Z,customer_request,refund_only_unmatched
REFUND-C03-000886,ORD-C03-009886,GTW-C03-ONLY-000886,SEL-C03-036,281.95,BRL,2026-04-07T14:36:00Z,customer_request,refund_only_unmatched
REFUND-C03-000887,ORD-C03-009887,GTW-C03-ONLY-000887,SEL-C03-037,762.81,BRL,2026-04-08T14:49:00Z,customer_request,refund_only_unmatched
REFUND-C03-000888,ORD-C03-009888,GTW-C03-ONLY-000888,SEL-C03-038,48.59,EUR,2026-04-09T15:02:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000889,ORD-C03-009889,GTW-C03-ONLY-000889,SEL-C03-039,803.75,BRL,2026-03-10T15:15:00Z,customer_request,refund_only_unmatched
REFUND-C03-000890,ORD-C03-009890,GTW-C03-ONLY-000890,SEL-C03-040,841.32,BRL,2026-03-11T15:28:00Z,customer_request,refund_only_unmatched
REFUND-C03-000891,ORD-C03-009891,GTW-C03-ONLY-000891,SEL-C03-041,846.24,BRL,2026-03-12T15:41:00Z,customer_request,refund_only_unmatched
REFUND-C03-000892,ORD-C03-009892,GTW-C03-ONLY-000892,SEL-C03-042,335.68,BRL,2026-03-13T15:54:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000893,ORD-C03-009893,GTW-C03-ONLY-000893,SEL-C03-043,1077.35,BRL,2026-03-14T12:00:00Z,customer_request,refund_only_unmatched
REFUND-C03-000894,ORD-C03-009894,GTW-C03-ONLY-000894,SEL-C03-044,543.50,BRL,2026-03-15T12:13:00Z,customer_request,refund_only_unmatched
REFUND-C03-000895,ORD-C03-009895,GTW-C03-ONLY-000895,SEL-C03-045,1048.17,BRL,2026-03-16T12:26:00Z,customer_request,refund_only_unmatched
REFUND-C03-000896,ORD-C03-009896,GTW-C03-ONLY-000896,SEL-C03-046,55.82,BRL,2026-03-17T12:39:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000897,ORD-C03-009897,GTW-C03-ONLY-000897,SEL-C03-047,683.81,BRL,2026-03-18T12:52:00Z,customer_request,refund_only_unmatched
REFUND-C03-000898,ORD-C03-009898,GTW-C03-ONLY-000898,SEL-C03-048,639.29,BRL,2026-03-19T13:05:00Z,customer_request,refund_only_unmatched
REFUND-C03-000899,ORD-C03-009899,GTW-C03-ONLY-000899,SEL-C03-049,981.73,BRL,2026-03-20T13:18:00Z,customer_request,refund_only_unmatched
REFUND-C03-000900,ORD-C03-009900,GTW-C03-ONLY-000900,SEL-C03-050,961.66,BRL,2026-03-21T13:31:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000901,ORD-C03-009901,GTW-C03-ONLY-000901,SEL-C03-001,574.29,BRL,2026-03-22T13:44:00Z,customer_request,refund_only_unmatched
REFUND-C03-000902,ORD-C03-009902,GTW-C03-ONLY-000902,SEL-C03-002,899.17,BRL,2026-03-23T13:57:00Z,customer_request,refund_only_unmatched
REFUND-C03-000903,ORD-C03-009903,GTW-C03-ONLY-000903,SEL-C03-003,719.02,BRL,2026-03-24T14:10:00Z,customer_request,refund_only_unmatched
REFUND-C03-000904,ORD-C03-009904,GTW-C03-ONLY-000904,SEL-C03-004,1099.63,BRL,2026-03-25T14:23:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000905,ORD-C03-009905,GTW-C03-ONLY-000905,SEL-C03-005,423.12,BRL,2026-03-26T14:36:00Z,customer_request,refund_only_unmatched
REFUND-C03-000906,ORD-C03-009906,GTW-C03-ONLY-000906,SEL-C03-006,917.97,BRL,2026-03-27T14:49:00Z,customer_request,refund_only_unmatched
REFUND-C03-000907,ORD-C03-009907,GTW-C03-ONLY-000907,SEL-C03-007,370.12,BRL,2026-03-28T15:02:00Z,customer_request,refund_only_unmatched
REFUND-C03-000908,ORD-C03-009908,GTW-C03-ONLY-000908,SEL-C03-008,652.70,BRL,2026-03-29T15:15:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000909,ORD-C03-009909,GTW-C03-ONLY-000909,SEL-C03-009,25.97,BRL,2026-03-30T15:28:00Z,customer_request,refund_only_unmatched
REFUND-C03-000910,ORD-C03-009910,GTW-C03-ONLY-000910,SEL-C03-010,802.00,BRL,2026-03-31T15:41:00Z,customer_request,refund_only_unmatched
REFUND-C03-000911,ORD-C03-009911,GTW-C03-ONLY-000911,SEL-C03-011,875.38,BRL,2026-04-01T15:54:00Z,customer_request,refund_only_unmatched
REFUND-C03-000912,ORD-C03-009912,GTW-C03-ONLY-000912,SEL-C03-012,281.29,USD,2026-04-02T12:00:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000913,ORD-C03-009913,GTW-C03-ONLY-000913,SEL-C03-013,1047.64,BRL,2026-04-03T12:13:00Z,customer_request,refund_only_unmatched
REFUND-C03-000914,ORD-C03-009914,GTW-C03-ONLY-000914,SEL-C03-014,1085.34,BRL,2026-04-04T12:26:00Z,customer_request,refund_only_unmatched
REFUND-C03-000915,ORD-C03-009915,GTW-C03-ONLY-000915,SEL-C03-015,594.02,BRL,2026-04-05T12:39:00Z,customer_request,refund_only_unmatched
REFUND-C03-000916,ORD-C03-009916,GTW-C03-ONLY-000916,SEL-C03-016,218.25,BRL,2026-04-06T12:52:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000917,ORD-C03-009917,GTW-C03-ONLY-000917,SEL-C03-017,1068.87,BRL,2026-04-07T13:05:00Z,customer_request,refund_only_unmatched
REFUND-C03-000918,ORD-C03-009918,GTW-C03-ONLY-000918,SEL-C03-018,22.91,BRL,2026-04-08T13:18:00Z,customer_request,refund_only_unmatched
REFUND-C03-000919,ORD-C03-009919,GTW-C03-ONLY-000919,SEL-C03-019,966.77,BRL,2026-04-09T13:31:00Z,customer_request,refund_only_unmatched
REFUND-C03-000920,ORD-C03-009920,GTW-C03-ONLY-000920,SEL-C03-020,785.54,BRL,2026-03-10T13:44:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000921,ORD-C03-009921,GTW-C03-ONLY-000921,SEL-C03-021,68.41,BRL,2026-03-11T13:57:00Z,customer_request,refund_only_unmatched
REFUND-C03-000922,ORD-C03-009922,GTW-C03-ONLY-000922,SEL-C03-022,816.39,BRL,2026-03-12T14:10:00Z,customer_request,refund_only_unmatched
REFUND-C03-000923,ORD-C03-009923,GTW-C03-ONLY-000923,SEL-C03-023,404.51,BRL,2026-03-13T14:23:00Z,customer_request,refund_only_unmatched
REFUND-C03-000924,ORD-C03-009924,GTW-C03-ONLY-000924,SEL-C03-024,1055.56,EUR,2026-03-14T14:36:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000925,ORD-C03-009925,GTW-C03-ONLY-000925,SEL-C03-025,411.76,BRL,2026-03-15T14:49:00Z,customer_request,refund_only_unmatched
REFUND-C03-000926,ORD-C03-009926,GTW-C03-ONLY-000926,SEL-C03-026,304.99,BRL,2026-03-16T15:02:00Z,customer_request,refund_only_unmatched
REFUND-C03-000927,ORD-C03-009927,GTW-C03-ONLY-000927,SEL-C03-027,725.10,BRL,2026-03-17T15:15:00Z,customer_request,refund_only_unmatched
REFUND-C03-000928,ORD-C03-009928,GTW-C03-ONLY-000928,SEL-C03-028,1095.09,BRL,2026-03-18T15:28:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000929,ORD-C03-009929,GTW-C03-ONLY-000929,SEL-C03-029,238.59,BRL,2026-03-19T15:41:00Z,customer_request,refund_only_unmatched
REFUND-C03-000930,ORD-C03-009930,GTW-C03-ONLY-000930,SEL-C03-030,799.71,BRL,2026-03-20T15:54:00Z,customer_request,refund_only_unmatched
REFUND-C03-000931,ORD-C03-009931,GTW-C03-ONLY-000931,SEL-C03-031,773.95,BRL,2026-03-21T12:00:00Z,customer_request,refund_only_unmatched
REFUND-C03-000932,ORD-C03-009932,GTW-C03-ONLY-000932,SEL-C03-032,669.80,BRL,2026-03-22T12:13:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000933,ORD-C03-009933,GTW-C03-ONLY-000933,SEL-C03-033,405.58,BRL,2026-03-23T12:26:00Z,customer_request,refund_only_unmatched
REFUND-C03-000934,ORD-C03-009934,GTW-C03-ONLY-000934,SEL-C03-034,621.29,BRL,2026-03-24T12:39:00Z,customer_request,refund_only_unmatched
REFUND-C03-000935,ORD-C03-009935,GTW-C03-ONLY-000935,SEL-C03-035,394.65,BRL,2026-03-25T12:52:00Z,customer_request,refund_only_unmatched
REFUND-C03-000936,ORD-C03-009936,GTW-C03-ONLY-000936,SEL-C03-036,516.42,BRL,2026-03-26T13:05:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000937,ORD-C03-009937,GTW-C03-ONLY-000937,SEL-C03-037,233.84,BRL,2026-03-27T13:18:00Z,customer_request,refund_only_unmatched
REFUND-C03-000938,ORD-C03-009938,GTW-C03-ONLY-000938,SEL-C03-038,123.65,BRL,2026-03-28T13:31:00Z,customer_request,refund_only_unmatched
REFUND-C03-000939,ORD-C03-009939,GTW-C03-ONLY-000939,SEL-C03-039,943.64,BRL,2026-03-29T13:44:00Z,customer_request,refund_only_unmatched
REFUND-C03-000940,ORD-C03-009940,GTW-C03-ONLY-000940,SEL-C03-040,188.06,BRL,2026-03-30T13:57:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000941,ORD-C03-009941,GTW-C03-ONLY-000941,SEL-C03-041,84.83,BRL,2026-03-31T14:10:00Z,customer_request,refund_only_unmatched
REFUND-C03-000942,ORD-C03-009942,GTW-C03-ONLY-000942,SEL-C03-042,375.64,BRL,2026-04-01T14:23:00Z,customer_request,refund_only_unmatched
REFUND-C03-000943,ORD-C03-009943,GTW-C03-ONLY-000943,SEL-C03-043,762.06,BRL,2026-04-02T14:36:00Z,customer_request,refund_only_unmatched
REFUND-C03-000944,ORD-C03-009944,GTW-C03-ONLY-000944,SEL-C03-044,728.94,BRL,2026-04-03T14:49:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000945,ORD-C03-009945,GTW-C03-ONLY-000945,SEL-C03-045,141.83,BRL,2026-04-04T15:02:00Z,customer_request,refund_only_unmatched
REFUND-C03-000946,ORD-C03-009946,GTW-C03-ONLY-000946,SEL-C03-046,960.09,BRL,2026-04-05T15:15:00Z,customer_request,refund_only_unmatched
REFUND-C03-000947,ORD-C03-009947,GTW-C03-ONLY-000947,SEL-C03-047,748.23,BRL,2026-04-06T15:28:00Z,customer_request,refund_only_unmatched
REFUND-C03-000948,ORD-C03-009948,GTW-C03-ONLY-000948,SEL-C03-048,695.76,USD,2026-04-07T15:41:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000949,ORD-C03-009949,GTW-C03-ONLY-000949,SEL-C03-049,379.21,BRL,2026-04-08T15:54:00Z,customer_request,refund_only_unmatched
REFUND-C03-000950,ORD-C03-009950,GTW-C03-ONLY-000950,SEL-C03-050,922.37,BRL,2026-04-09T12:00:00Z,customer_request,refund_only_unmatched
REFUND-C03-000951,ORD-C03-009951,GTW-C03-ONLY-000951,SEL-C03-001,889.01,BRL,2026-03-10T12:13:00Z,customer_request,refund_only_unmatched
REFUND-C03-000952,ORD-C03-009952,GTW-C03-ONLY-000952,SEL-C03-002,513.77,BRL,2026-03-11T12:26:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000953,ORD-C03-009953,GTW-C03-ONLY-000953,SEL-C03-003,875.65,BRL,2026-03-12T12:39:00Z,customer_request,refund_only_unmatched
REFUND-C03-000954,ORD-C03-009954,GTW-C03-ONLY-000954,SEL-C03-004,711.86,BRL,2026-03-13T12:52:00Z,customer_request,refund_only_unmatched
REFUND-C03-000955,ORD-C03-009955,GTW-C03-ONLY-000955,SEL-C03-005,1040.93,BRL,2026-03-14T13:05:00Z,customer_request,refund_only_unmatched
REFUND-C03-000956,ORD-C03-009956,GTW-C03-ONLY-000956,SEL-C03-006,138.30,BRL,2026-03-15T13:18:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000957,ORD-C03-009957,GTW-C03-ONLY-000957,SEL-C03-007,271.94,BRL,2026-03-16T13:31:00Z,customer_request,refund_only_unmatched
REFUND-C03-000958,ORD-C03-009958,GTW-C03-ONLY-000958,SEL-C03-008,339.51,BRL,2026-03-17T13:44:00Z,customer_request,refund_only_unmatched
REFUND-C03-000959,ORD-C03-009959,GTW-C03-ONLY-000959,SEL-C03-009,990.50,BRL,2026-03-18T13:57:00Z,customer_request,refund_only_unmatched
REFUND-C03-000960,ORD-C03-009960,GTW-C03-ONLY-000960,SEL-C03-010,717.05,EUR,2026-03-19T14:10:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000961,ORD-C03-009961,GTW-C03-ONLY-000961,SEL-C03-011,611.69,BRL,2026-03-20T14:23:00Z,customer_request,refund_only_unmatched
REFUND-C03-000962,ORD-C03-009962,GTW-C03-ONLY-000962,SEL-C03-012,1004.99,BRL,2026-03-21T14:36:00Z,customer_request,refund_only_unmatched
REFUND-C03-000963,ORD-C03-009963,GTW-C03-ONLY-000963,SEL-C03-013,597.22,BRL,2026-03-22T14:49:00Z,customer_request,refund_only_unmatched
REFUND-C03-000964,ORD-C03-009964,GTW-C03-ONLY-000964,SEL-C03-014,545.70,BRL,2026-03-23T15:02:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000965,ORD-C03-009965,GTW-C03-ONLY-000965,SEL-C03-015,889.85,BRL,2026-03-24T15:15:00Z,customer_request,refund_only_unmatched
REFUND-C03-000966,ORD-C03-009966,GTW-C03-ONLY-000966,SEL-C03-016,105.62,BRL,2026-03-25T15:28:00Z,customer_request,refund_only_unmatched
REFUND-C03-000967,ORD-C03-009967,GTW-C03-ONLY-000967,SEL-C03-017,949.04,BRL,2026-03-26T15:41:00Z,customer_request,refund_only_unmatched
REFUND-C03-000968,ORD-C03-009968,GTW-C03-ONLY-000968,SEL-C03-018,906.16,BRL,2026-03-27T15:54:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000969,ORD-C03-009969,GTW-C03-ONLY-000969,SEL-C03-019,595.89,BRL,2026-03-28T12:00:00Z,customer_request,refund_only_unmatched
REFUND-C03-000970,ORD-C03-009970,GTW-C03-ONLY-000970,SEL-C03-020,712.98,BRL,2026-03-29T12:13:00Z,customer_request,refund_only_unmatched
REFUND-C03-000971,ORD-C03-009971,GTW-C03-ONLY-000971,SEL-C03-021,905.53,BRL,2026-03-30T12:26:00Z,customer_request,refund_only_unmatched
REFUND-C03-000972,ORD-C03-009972,GTW-C03-ONLY-000972,SEL-C03-022,438.65,BRL,2026-03-31T12:39:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000973,ORD-C03-009973,GTW-C03-ONLY-000973,SEL-C03-023,961.81,BRL,2026-04-01T12:52:00Z,customer_request,refund_only_unmatched
REFUND-C03-000974,ORD-C03-009974,GTW-C03-ONLY-000974,SEL-C03-024,416.10,BRL,2026-04-02T13:05:00Z,customer_request,refund_only_unmatched
REFUND-C03-000975,ORD-C03-009975,GTW-C03-ONLY-000975,SEL-C03-025,836.10,BRL,2026-04-03T13:18:00Z,customer_request,refund_only_unmatched
REFUND-C03-000976,ORD-C03-009976,GTW-C03-ONLY-000976,SEL-C03-026,430.38,BRL,2026-04-04T13:31:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000977,ORD-C03-009977,GTW-C03-ONLY-000977,SEL-C03-027,92.36,BRL,2026-04-05T13:44:00Z,customer_request,refund_only_unmatched
REFUND-C03-000978,ORD-C03-009978,GTW-C03-ONLY-000978,SEL-C03-028,690.01,BRL,2026-04-06T13:57:00Z,customer_request,refund_only_unmatched
REFUND-C03-000979,ORD-C03-009979,GTW-C03-ONLY-000979,SEL-C03-029,118.30,BRL,2026-04-07T14:10:00Z,customer_request,refund_only_unmatched
REFUND-C03-000980,ORD-C03-009980,GTW-C03-ONLY-000980,SEL-C03-030,145.76,BRL,2026-04-08T14:23:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000981,ORD-C03-009981,GTW-C03-ONLY-000981,SEL-C03-031,258.16,BRL,2026-04-09T14:36:00Z,customer_request,refund_only_unmatched
REFUND-C03-000982,ORD-C03-009982,GTW-C03-ONLY-000982,SEL-C03-032,653.36,BRL,2026-03-10T14:49:00Z,customer_request,refund_only_unmatched
REFUND-C03-000983,ORD-C03-009983,GTW-C03-ONLY-000983,SEL-C03-033,337.25,BRL,2026-03-11T15:02:00Z,customer_request,refund_only_unmatched
REFUND-C03-000984,ORD-C03-009984,GTW-C03-ONLY-000984,SEL-C03-034,502.17,USD,2026-03-12T15:15:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000985,ORD-C03-009985,GTW-C03-ONLY-000985,SEL-C03-035,192.14,BRL,2026-03-13T15:28:00Z,customer_request,refund_only_unmatched
REFUND-C03-000986,ORD-C03-009986,GTW-C03-ONLY-000986,SEL-C03-036,295.93,BRL,2026-03-14T15:41:00Z,customer_request,refund_only_unmatched
REFUND-C03-000987,ORD-C03-009987,GTW-C03-ONLY-000987,SEL-C03-037,507.74,BRL,2026-03-15T15:54:00Z,customer_request,refund_only_unmatched
REFUND-C03-000988,ORD-C03-009988,GTW-C03-ONLY-000988,SEL-C03-038,883.11,BRL,2026-03-16T12:00:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000989,ORD-C03-009989,GTW-C03-ONLY-000989,SEL-C03-039,1080.47,BRL,2026-03-17T12:13:00Z,customer_request,refund_only_unmatched
REFUND-C03-000990,ORD-C03-009990,GTW-C03-ONLY-000990,SEL-C03-040,60.03,BRL,2026-03-18T12:26:00Z,customer_request,refund_only_unmatched
REFUND-C03-000991,ORD-C03-009991,GTW-C03-ONLY-000991,SEL-C03-041,1078.67,BRL,2026-03-19T12:39:00Z,customer_request,refund_only_unmatched
REFUND-C03-000992,ORD-C03-009992,GTW-C03-ONLY-000992,SEL-C03-042,138.98,BRL,2026-03-20T12:52:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000993,ORD-C03-009993,GTW-C03-ONLY-000993,SEL-C03-043,638.62,BRL,2026-03-21T13:05:00Z,customer_request,refund_only_unmatched
REFUND-C03-000994,ORD-C03-009994,GTW-C03-ONLY-000994,SEL-C03-044,179.15,BRL,2026-03-22T13:18:00Z,customer_request,refund_only_unmatched
REFUND-C03-000995,ORD-C03-009995,GTW-C03-ONLY-000995,SEL-C03-045,222.08,BRL,2026-03-23T13:31:00Z,customer_request,refund_only_unmatched
REFUND-C03-000996,ORD-C03-009996,GTW-C03-ONLY-000996,SEL-C03-046,440.23,EUR,2026-03-24T13:44:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000997,ORD-C03-009997,GTW-C03-ONLY-000997,SEL-C03-047,627.44,BRL,2026-03-25T13:57:00Z,customer_request,refund_only_unmatched
REFUND-C03-000998,ORD-C03-009998,GTW-C03-ONLY-000998,SEL-C03-048,477.48,BRL,2026-03-26T14:10:00Z,customer_request,refund_only_unmatched
REFUND-C03-000999,ORD-C03-009999,GTW-C03-ONLY-000999,SEL-C03-049,543.86,BRL,2026-03-27T14:23:00Z,customer_request,refund_only_unmatched
REFUND-C03-001000,ORD-C03-010000,GTW-C03-ONLY-001000,SEL-C03-050,818.11,BRL,2026-03-28T14:36:00Z,fraud_review,refund_only_unmatched
