ledger_tx_id,order_id,amount,currency,occurred_at,description,merchant_id,authorization_code,scenario
LED-C01-000745,ORD-C01-000745,1606.20,BRL,2026-01-15T10:11:00Z,Card sale for synthetic order ORD-C01-000745,MRC-C01-002,AUTH-C01-000745,ledger_sale_candidate
LED-C01-000746,ORD-C01-000746,1302.86,BRL,2026-01-16T10:22:00Z,Card sale for synthetic order ORD-C01-000746,MRC-C01-003,AUTH-C01-000746,ledger_sale_candidate
LED-C01-000747,ORD-C01-000747,508.10,BRL,2026-01-17T10:33:00Z,Card sale for synthetic order ORD-C01-000747,MRC-C01-004,AUTH-C01-000747,ledger_sale_candidate
LED-C01-000748,ORD-C01-000748,575.62,BRL,2026-01-18T10:44:00Z,Card sale for synthetic order ORD-C01-000748,MRC-C01-005,AUTH-C01-000748,ledger_sale_candidate
LED-C01-000749,ORD-C01-000749,1714.95,BRL,2026-01-19T10:55:00Z,Card sale for synthetic order ORD-C01-000749,MRC-C01-006,AUTH-C01-000749,ledger_sale_candidate
LED-C01-000750,ORD-C01-000750,1225.40,BRL,2026-01-20T11:06:00Z,Card sale for synthetic order ORD-C01-000750,MRC-C01-007,AUTH-C01-000750,ledger_sale_candidate
LED-C01-000751,ORD-C01-000751,260.09,BRL,2026-01-21T11:17:00Z,Card sale for synthetic order ORD-C01-000751,MRC-C01-008,AUTH-C01-000751,ledger_sale_candidate
LED-C01-000752,ORD-C01-000752,234.71,BRL,2026-01-22T11:28:00Z,Card sale for synthetic order ORD-C01-000752,MRC-C01-009,AUTH-C01-000752,ledger_sale_candidate
LED-C01-000753,ORD-C01-000753,609.05,BRL,2026-01-23T11:39:00Z,Card sale for synthetic order ORD-C01-000753,MRC-C01-010,AUTH-C01-000753,ledger_sale_candidate
LED-C01-000754,ORD-C01-000754,744.00,BRL,2026-01-24T11:50:00Z,Card sale for synthetic order ORD-C01-000754,MRC-C01-011,AUTH-C01-000754,ledger_sale_candidate
LED-C01-000755,ORD-C01-000755,506.68,BRL,2026-01-25T12:01:00Z,Card sale for synthetic order ORD-C01-000755,MRC-C01-012,AUTH-C01-000755,ledger_sale_candidate
LED-C01-000756,ORD-C01-000756,575.72,BRL,2026-01-26T10:00:00Z,Card sale for synthetic order ORD-C01-000756,MRC-C01-013,AUTH-C01-000756,ledger_sale_candidate
LED-C01-000757,ORD-C01-000757,546.34,BRL,2026-01-27T10:11:00Z,Card sale for synthetic order ORD-C01-000757,MRC-C01-014,AUTH-C01-000757,ledger_sale_candidate
LED-C01-000758,ORD-C01-000758,1330.07,BRL,2026-01-28T10:22:00Z,Card sale for synthetic order ORD-C01-000758,MRC-C01-015,AUTH-C01-000758,ledger_sale_candidate
LED-C01-000759,ORD-C01-000759,821.52,BRL,2026-01-29T10:33:00Z,Card sale for synthetic order ORD-C01-000759,MRC-C01-016,AUTH-C01-000759,ledger_sale_candidate
LED-C01-000760,ORD-C01-000760,761.36,BRL,2026-01-30T10:44:00Z,Card sale for synthetic order ORD-C01-000760,MRC-C01-017,AUTH-C01-000760,ledger_sale_candidate
LED-C01-000761,ORD-C01-000761,56.93,BRL,2026-01-31T10:55:00Z,Card sale for synthetic order ORD-C01-000761,MRC-C01-018,AUTH-C01-000761,ledger_sale_candidate
LED-C01-000762,ORD-C01-000762,198.57,BRL,2026-02-01T11:06:00Z,Card sale for synthetic order ORD-C01-000762,MRC-C01-019,AUTH-C01-000762,ledger_sale_candidate
LED-C01-000763,ORD-C01-000763,559.62,BRL,2026-02-02T11:17:00Z,Card sale for synthetic order ORD-C01-000763,MRC-C01-020,AUTH-C01-000763,ledger_sale_candidate
LED-C01-000764,ORD-C01-000764,788.90,BRL,2026-02-03T11:28:00Z,Card sale for synthetic order ORD-C01-000764,MRC-C01-021,AUTH-C01-000764,ledger_sale_candidate
LED-C01-000765,ORD-C01-000765,266.26,BRL,2026-02-04T11:39:00Z,Card sale for synthetic order ORD-C01-000765,MRC-C01-022,AUTH-C01-000765,ledger_sale_candidate
LED-C01-000766,ORD-C01-000766,91.86,BRL,2026-02-05T11:50:00Z,Card sale for synthetic order ORD-C01-000766,MRC-C01-023,AUTH-C01-000766,ledger_sale_candidate
LED-C01-000767,ORD-C01-000767,1336.43,BRL,2026-02-06T12:01:00Z,Card sale for synthetic order ORD-C01-000767,MRC-C01-024,AUTH-C01-000767,ledger_sale_candidate
LED-C01-000768,ORD-C01-000768,1034.07,USD,2026-02-07T10:00:00Z,Card sale for synthetic order ORD-C01-000768,MRC-C01-001,AUTH-C01-000768,ledger_sale_candidate
LED-C01-000769,ORD-C01-000769,1762.34,BRL,2026-02-08T10:11:00Z,Card sale for synthetic order ORD-C01-000769,MRC-C01-002,AUTH-C01-000769,ledger_sale_candidate
LED-C01-000770,ORD-C01-000770,302.58,BRL,2026-01-05T10:22:00Z,Card sale for synthetic order ORD-C01-000770,MRC-C01-003,AUTH-C01-000770,ledger_sale_candidate
LED-C01-000771,ORD-C01-000771,72.85,BRL,2026-01-06T10:33:00Z,Card sale for synthetic order ORD-C01-000771,MRC-C01-004,AUTH-C01-000771,ledger_sale_candidate
LED-C01-000772,ORD-C01-000772,155.61,BRL,2026-01-07T10:44:00Z,Card sale for synthetic order ORD-C01-000772,MRC-C01-005,AUTH-C01-000772,ledger_sale_candidate
LED-C01-000773,ORD-C01-000773,955.88,BRL,2026-01-08T10:55:00Z,Card sale for synthetic order ORD-C01-000773,MRC-C01-006,AUTH-C01-000773,ledger_sale_candidate
LED-C01-000774,ORD-C01-000774,879.28,BRL,2026-01-09T11:06:00Z,Card sale for synthetic order ORD-C01-000774,MRC-C01-007,AUTH-C01-000774,ledger_sale_candidate
LED-C01-000775,ORD-C01-000775,183.33,BRL,2026-01-10T11:17:00Z,Card sale for synthetic order ORD-C01-000775,MRC-C01-008,AUTH-C01-000775,ledger_sale_candidate
LED-C01-000776,ORD-C01-000776,625.19,BRL,2026-01-11T11:28:00Z,Card sale for synthetic order ORD-C01-000776,MRC-C01-009,AUTH-C01-000776,ledger_sale_candidate
LED-C01-000777,ORD-C01-000777,1300.05,BRL,2026-01-12T11:39:00Z,Card sale for synthetic order ORD-C01-000777,MRC-C01-010,AUTH-C01-000777,ledger_sale_candidate
LED-C01-000778,ORD-C01-000778,1788.69,BRL,2026-01-13T11:50:00Z,Card sale for synthetic order ORD-C01-000778,MRC-C01-011,AUTH-C01-000778,ledger_sale_candidate
LED-C01-000779,ORD-C01-000779,619.17,BRL,2026-01-14T12:01:00Z,Card sale for synthetic order ORD-C01-000779,MRC-C01-012,AUTH-C01-000779,ledger_sale_candidate
LED-C01-000780,ORD-C01-000780,814.65,EUR,2026-01-15T10:00:00Z,Card sale for synthetic order ORD-C01-000780,MRC-C01-013,AUTH-C01-000780,ledger_sale_candidate
LED-C01-000781,ORD-C01-000781,1753.83,BRL,2026-01-16T10:11:00Z,Card sale for synthetic order ORD-C01-000781,MRC-C01-014,AUTH-C01-000781,ledger_sale_candidate
LED-C01-000782,ORD-C01-000782,418.68,BRL,2026-01-17T10:22:00Z,Card sale for synthetic order ORD-C01-000782,MRC-C01-015,AUTH-C01-000782,ledger_sale_candidate
LED-C01-000783,ORD-C01-000783,503.19,BRL,2026-01-18T10:33:00Z,Card sale for synthetic order ORD-C01-000783,MRC-C01-016,AUTH-C01-000783,ledger_sale_candidate
LED-C01-000784,ORD-C01-000784,1130.62,BRL,2026-01-19T10:44:00Z,Card sale for synthetic order ORD-C01-000784,MRC-C01-017,AUTH-C01-000784,ledger_sale_candidate
LED-C01-000785,ORD-C01-000785,1675.75,BRL,2026-01-20T10:55:00Z,Card sale for synthetic order ORD-C01-000785,MRC-C01-018,AUTH-C01-000785,ledger_sale_candidate
LED-C01-000786,ORD-C01-000786,616.92,BRL,2026-01-21T11:06:00Z,Card sale for synthetic order ORD-C01-000786,MRC-C01-019,AUTH-C01-000786,ledger_sale_candidate
LED-C01-000787,ORD-C01-000787,598.52,BRL,2026-01-22T11:17:00Z,Card sale for synthetic order ORD-C01-000787,MRC-C01-020,AUTH-C01-000787,ledger_sale_candidate
LED-C01-000788,ORD-C01-000788,1370.95,BRL,2026-01-23T11:28:00Z,Card sale for synthetic order ORD-C01-000788,MRC-C01-021,AUTH-C01-000788,ledger_sale_candidate
LED-C01-000789,ORD-C01-000789,746.30,BRL,2026-01-24T11:39:00Z,Card sale for synthetic order ORD-C01-000789,MRC-C01-022,AUTH-C01-000789,ledger_sale_candidate
LED-C01-000790,ORD-C01-000790,364.39,BRL,2026-01-25T11:50:00Z,Card sale for synthetic order ORD-C01-000790,MRC-C01-023,AUTH-C01-000790,ledger_sale_candidate
LED-C01-000791,ORD-C01-000791,1067.83,BRL,2026-01-26T12:01:00Z,Card sale for synthetic order ORD-C01-000791,MRC-C01-024,AUTH-C01-000791,ledger_sale_candidate
LED-C01-000792,ORD-C01-000792,322.98,BRL,2026-01-27T10:00:00Z,Card sale for synthetic order ORD-C01-000792,MRC-C01-001,AUTH-C01-000792,ledger_sale_candidate
LED-C01-000793,ORD-C01-000793,129.75,BRL,2026-01-28T10:11:00Z,Card sale for synthetic order ORD-C01-000793,MRC-C01-002,AUTH-C01-000793,ledger_sale_candidate
LED-C01-000794,ORD-C01-000794,1549.78,BRL,2026-01-29T10:22:00Z,Card sale for synthetic order ORD-C01-000794,MRC-C01-003,AUTH-C01-000794,ledger_sale_candidate
LED-C01-000795,ORD-C01-000795,443.14,BRL,2026-01-30T10:33:00Z,Card sale for synthetic order ORD-C01-000795,MRC-C01-004,AUTH-C01-000795,ledger_sale_candidate
LED-C01-000796,ORD-C01-000796,526.84,BRL,2026-01-31T10:44:00Z,Card sale for synthetic order ORD-C01-000796,MRC-C01-005,AUTH-C01-000796,ledger_sale_candidate
LED-C01-000797,ORD-C01-000797,1657.34,BRL,2026-02-01T10:55:00Z,Card sale for synthetic order ORD-C01-000797,MRC-C01-006,AUTH-C01-000797,ledger_sale_candidate
LED-C01-000798,ORD-C01-000798,1629.65,BRL,2026-02-02T11:06:00Z,Card sale for synthetic order ORD-C01-000798,MRC-C01-007,AUTH-C01-000798,ledger_sale_candidate
LED-C01-000799,ORD-C01-000799,1583.39,BRL,2026-02-03T11:17:00Z,Card sale for synthetic order ORD-C01-000799,MRC-C01-008,AUTH-C01-000799,ledger_sale_candidate
LED-C01-000800,ORD-C01-000800,1126.25,BRL,2026-02-04T11:28:00Z,Card sale for synthetic order ORD-C01-000800,MRC-C01-009,AUTH-C01-000800,ledger_sale_candidate
LED-C01-000801,ORD-C01-000801,1341.66,BRL,2026-02-05T11:39:00Z,Card sale for synthetic order ORD-C01-000801,MRC-C01-010,AUTH-C01-000801,ledger_sale_candidate
LED-C01-000802,ORD-C01-000802,923.03,BRL,2026-02-06T11:50:00Z,Card sale for synthetic order ORD-C01-000802,MRC-C01-011,AUTH-C01-000802,ledger_sale_candidate
LED-C01-000803,ORD-C01-000803,537.16,BRL,2026-02-07T12:01:00Z,Card sale for synthetic order ORD-C01-000803,MRC-C01-012,AUTH-C01-000803,ledger_sale_candidate
LED-C01-000804,ORD-C01-000804,603.25,USD,2026-02-08T10:00:00Z,Card sale for synthetic order ORD-C01-000804,MRC-C01-013,AUTH-C01-000804,ledger_sale_candidate
LED-C01-000805,ORD-C01-000805,208.69,BRL,2026-01-05T10:11:00Z,Card sale for synthetic order ORD-C01-000805,MRC-C01-014,AUTH-C01-000805,ledger_sale_candidate
LED-C01-000806,ORD-C01-000806,1494.25,BRL,2026-01-06T10:22:00Z,Card sale for synthetic order ORD-C01-000806,MRC-C01-015,AUTH-C01-000806,ledger_sale_candidate
LED-C01-000807,ORD-C01-000807,633.49,BRL,2026-01-07T10:33:00Z,Card sale for synthetic order ORD-C01-000807,MRC-C01-016,AUTH-C01-000807,ledger_sale_candidate
LED-C01-000808,ORD-C01-000808,1424.48,BRL,2026-01-08T10:44:00Z,Card sale for synthetic order ORD-C01-000808,MRC-C01-017,AUTH-C01-000808,ledger_sale_candidate
LED-C01-000809,ORD-C01-000809,1470.39,BRL,2026-01-09T10:55:00Z,Card sale for synthetic order ORD-C01-000809,MRC-C01-018,AUTH-C01-000809,ledger_sale_candidate
LED-C01-000810,ORD-C01-000810,1704.47,BRL,2026-01-10T11:06:00Z,Card sale for synthetic order ORD-C01-000810,MRC-C01-019,AUTH-C01-000810,ledger_sale_candidate
LED-C01-000811,ORD-C01-000811,916.45,BRL,2026-01-11T11:17:00Z,Card sale for synthetic order ORD-C01-000811,MRC-C01-020,AUTH-C01-000811,ledger_sale_candidate
LED-C01-000812,ORD-C01-000812,728.78,BRL,2026-01-12T11:28:00Z,Card sale for synthetic order ORD-C01-000812,MRC-C01-021,AUTH-C01-000812,ledger_sale_candidate
LED-C01-000813,ORD-C01-000813,1791.79,BRL,2026-01-13T11:39:00Z,Card sale for synthetic order ORD-C01-000813,MRC-C01-022,AUTH-C01-000813,ledger_sale_candidate
LED-C01-000814,ORD-C01-000814,1815.82,BRL,2026-01-14T11:50:00Z,Card sale for synthetic order ORD-C01-000814,MRC-C01-023,AUTH-C01-000814,ledger_sale_candidate
LED-C01-000815,ORD-C01-000815,358.20,BRL,2026-01-15T12:01:00Z,Card sale for synthetic order ORD-C01-000815,MRC-C01-024,AUTH-C01-000815,ledger_sale_candidate
LED-C01-000816,ORD-C01-000816,1266.63,EUR,2026-01-16T10:00:00Z,Card sale for synthetic order ORD-C01-000816,MRC-C01-001,AUTH-C01-000816,ledger_sale_candidate
LED-C01-000817,ORD-C01-000817,1237.54,BRL,2026-01-17T10:11:00Z,Card sale for synthetic order ORD-C01-000817,MRC-C01-002,AUTH-C01-000817,ledger_sale_candidate
LED-C01-000818,ORD-C01-000818,886.85,BRL,2026-01-18T10:22:00Z,Card sale for synthetic order ORD-C01-000818,MRC-C01-003,AUTH-C01-000818,ledger_sale_candidate
LED-C01-000819,ORD-C01-000819,1001.91,BRL,2026-01-19T10:33:00Z,Card sale for synthetic order ORD-C01-000819,MRC-C01-004,AUTH-C01-000819,ledger_sale_candidate
LED-C01-000820,ORD-C01-000820,452.40,BRL,2026-01-20T10:44:00Z,Card sale for synthetic order ORD-C01-000820,MRC-C01-005,AUTH-C01-000820,ledger_sale_candidate
LED-C01-CB-000821,ORD-C01-000120,-180.21,USD,2026-01-20T10:00:00Z,Chargeback posted for synthetic order ORD-C01-000120,MRC-C01-001,AUTH-C01-000120,ledger_chargeback
LED-C01-CB-000822,ORD-C01-000121,-143.81,BRL,2026-01-21T10:11:00Z,Chargeback posted for synthetic order ORD-C01-000121,MRC-C01-002,AUTH-C01-000121,ledger_chargeback
LED-C01-CB-000823,ORD-C01-000122,-26.29,BRL,2026-01-22T10:22:00Z,Chargeback posted for synthetic order ORD-C01-000122,MRC-C01-003,AUTH-C01-000122,ledger_chargeback
LED-C01-CB-000824,ORD-C01-000123,-613.27,BRL,2026-01-23T10:33:00Z,Chargeback posted for synthetic order ORD-C01-000123,MRC-C01-004,AUTH-C01-000123,ledger_chargeback
LED-C01-CB-000825,ORD-C01-000124,-908.93,BRL,2026-01-24T10:44:00Z,Chargeback posted for synthetic order ORD-C01-000124,MRC-C01-005,AUTH-C01-000124,ledger_chargeback
LED-C01-CB-000826,ORD-C01-000125,-141.28,BRL,2026-01-25T10:55:00Z,Chargeback posted for synthetic order ORD-C01-000125,MRC-C01-006,AUTH-C01-000125,ledger_chargeback
LED-C01-CB-000827,ORD-C01-000126,-149.42,BRL,2026-01-26T11:06:00Z,Chargeback posted for synthetic order ORD-C01-000126,MRC-C01-007,AUTH-C01-000126,ledger_chargeback
LED-C01-CB-000828,ORD-C01-000127,-371.36,BRL,2026-01-27T11:17:00Z,Chargeback posted for synthetic order ORD-C01-000127,MRC-C01-008,AUTH-C01-000127,ledger_chargeback
LED-C01-CB-000829,ORD-C01-000128,-829.32,BRL,2026-01-28T11:28:00Z,Chargeback posted for synthetic order ORD-C01-000128,MRC-C01-009,AUTH-C01-000128,ledger_chargeback
LED-C01-CB-000830,ORD-C01-000129,-903.52,BRL,2026-01-29T11:39:00Z,Chargeback posted for synthetic order ORD-C01-000129,MRC-C01-010,AUTH-C01-000129,ledger_chargeback
LED-C01-CB-000831,ORD-C01-000130,-360.09,BRL,2026-01-30T11:50:00Z,Chargeback posted for synthetic order ORD-C01-000130,MRC-C01-011,AUTH-C01-000130,ledger_chargeback
LED-C01-CB-000832,ORD-C01-000131,-928.75,BRL,2026-01-31T12:01:00Z,Chargeback posted for synthetic order ORD-C01-000131,MRC-C01-012,AUTH-C01-000131,ledger_chargeback
LED-C01-CB-000833,ORD-C01-000132,-388.87,EUR,2026-02-01T10:00:00Z,Chargeback posted for synthetic order ORD-C01-000132,MRC-C01-013,AUTH-C01-000132,ledger_chargeback
LED-C01-CB-000834,ORD-C01-000133,-819.40,BRL,2026-02-02T10:11:00Z,Chargeback posted for synthetic order ORD-C01-000133,MRC-C01-014,AUTH-C01-000133,ledger_chargeback
LED-C01-CB-000835,ORD-C01-000134,-809.65,BRL,2026-02-03T10:22:00Z,Chargeback posted for synthetic order ORD-C01-000134,MRC-C01-015,AUTH-C01-000134,ledger_chargeback
LED-C01-CB-000836,ORD-C01-000135,-911.24,BRL,2026-02-04T10:33:00Z,Chargeback posted for synthetic order ORD-C01-000135,MRC-C01-016,AUTH-C01-000135,ledger_chargeback
LED-C01-CB-000837,ORD-C01-000136,-85.90,BRL,2026-02-05T10:44:00Z,Chargeback posted for synthetic order ORD-C01-000136,MRC-C01-017,AUTH-C01-000136,ledger_chargeback
LED-C01-CB-000838,ORD-C01-000137,-680.64,BRL,2026-02-06T10:55:00Z,Chargeback posted for synthetic order ORD-C01-000137,MRC-C01-018,AUTH-C01-000137,ledger_chargeback
LED-C01-CB-000839,ORD-C01-000138,-478.38,BRL,2026-02-07T11:06:00Z,Chargeback posted for synthetic order ORD-C01-000138,MRC-C01-019,AUTH-C01-000138,ledger_chargeback
LED-C01-CB-000840,ORD-C01-000139,-304.74,BRL,2026-02-08T11:17:00Z,Chargeback posted for synthetic order ORD-C01-000139,MRC-C01-020,AUTH-C01-000139,ledger_chargeback
LED-C01-CB-000841,ORD-C01-000140,-863.42,BRL,2026-01-05T11:28:00Z,Chargeback posted for synthetic order ORD-C01-000140,MRC-C01-021,AUTH-C01-000140,ledger_chargeback
LED-C01-CB-000842,ORD-C01-000141,-516.58,BRL,2026-01-06T11:39:00Z,Chargeback posted for synthetic order ORD-C01-000141,MRC-C01-022,AUTH-C01-000141,ledger_chargeback
LED-C01-CB-000843,ORD-C01-000142,-657.89,BRL,2026-01-07T11:50:00Z,Chargeback posted for synthetic order ORD-C01-000142,MRC-C01-023,AUTH-C01-000142,ledger_chargeback
LED-C01-CB-000844,ORD-C01-000143,-910.11,BRL,2026-01-08T12:01:00Z,Chargeback posted for synthetic order ORD-C01-000143,MRC-C01-024,AUTH-C01-000143,ledger_chargeback
LED-C01-CB-000845,ORD-C01-000144,-472.22,BRL,2026-01-09T10:00:00Z,Chargeback posted for synthetic order ORD-C01-000144,MRC-C01-001,AUTH-C01-000144,ledger_chargeback
LED-C01-CB-000846,ORD-C01-000145,-200.33,BRL,2026-01-10T10:11:00Z,Chargeback posted for synthetic order ORD-C01-000145,MRC-C01-002,AUTH-C01-000145,ledger_chargeback
LED-C01-CB-000847,ORD-C01-000146,-467.39,BRL,2026-01-11T10:22:00Z,Chargeback posted for synthetic order ORD-C01-000146,MRC-C01-003,AUTH-C01-000146,ledger_chargeback
LED-C01-CB-000848,ORD-C01-000147,-487.63,BRL,2026-01-12T10:33:00Z,Chargeback posted for synthetic order ORD-C01-000147,MRC-C01-004,AUTH-C01-000147,ledger_chargeback
LED-C01-CB-000849,ORD-C01-000148,-418.66,BRL,2026-01-13T10:44:00Z,Chargeback posted for synthetic order ORD-C01-000148,MRC-C01-005,AUTH-C01-000148,ledger_chargeback
LED-C01-CB-000850,ORD-C01-000149,-144.25,BRL,2026-01-14T10:55:00Z,Chargeback posted for synthetic order ORD-C01-000149,MRC-C01-006,AUTH-C01-000149,ledger_chargeback
LED-C01-CB-000851,ORD-C01-000150,-26.23,BRL,2026-01-15T11:06:00Z,Chargeback posted for synthetic order ORD-C01-000150,MRC-C01-007,AUTH-C01-000150,ledger_chargeback
LED-C01-CB-000852,ORD-C01-000151,-388.19,BRL,2026-01-16T11:17:00Z,Chargeback posted for synthetic order ORD-C01-000151,MRC-C01-008,AUTH-C01-000151,ledger_chargeback
LED-C01-CB-000853,ORD-C01-000152,-860.17,BRL,2026-01-17T11:28:00Z,Chargeback posted for synthetic order ORD-C01-000152,MRC-C01-009,AUTH-C01-000152,ledger_chargeback
LED-C01-CB-000854,ORD-C01-000153,-165.91,BRL,2026-01-18T11:39:00Z,Chargeback posted for synthetic order ORD-C01-000153,MRC-C01-010,AUTH-C01-000153,ledger_chargeback
LED-C01-CB-000855,ORD-C01-000154,-358.84,BRL,2026-01-19T11:50:00Z,Chargeback posted for synthetic order ORD-C01-000154,MRC-C01-011,AUTH-C01-000154,ledger_chargeback
LED-C01-CB-000856,ORD-C01-000155,-725.43,BRL,2026-01-20T12:01:00Z,Chargeback posted for synthetic order ORD-C01-000155,MRC-C01-012,AUTH-C01-000155,ledger_chargeback
LED-C01-CB-000857,ORD-C01-000156,-73.12,USD,2026-01-21T10:00:00Z,Chargeback posted for synthetic order ORD-C01-000156,MRC-C01-013,AUTH-C01-000156,ledger_chargeback
LED-C01-CB-000858,ORD-C01-000157,-441.78,BRL,2026-01-22T10:11:00Z,Chargeback posted for synthetic order ORD-C01-000157,MRC-C01-014,AUTH-C01-000157,ledger_chargeback
LED-C01-CB-000859,ORD-C01-000158,-773.25,BRL,2026-01-23T10:22:00Z,Chargeback posted for synthetic order ORD-C01-000158,MRC-C01-015,AUTH-C01-000158,ledger_chargeback
LED-C01-CB-000860,ORD-C01-000159,-65.54,BRL,2026-01-24T10:33:00Z,Chargeback posted for synthetic order ORD-C01-000159,MRC-C01-016,AUTH-C01-000159,ledger_chargeback
LED-C01-CB-000861,ORD-C01-000160,-442.86,BRL,2026-01-25T10:44:00Z,Chargeback posted for synthetic order ORD-C01-000160,MRC-C01-017,AUTH-C01-000160,ledger_chargeback
LED-C01-CB-000862,ORD-C01-000161,-849.58,BRL,2026-01-26T10:55:00Z,Chargeback posted for synthetic order ORD-C01-000161,MRC-C01-018,AUTH-C01-000161,ledger_chargeback
LED-C01-CB-000863,ORD-C01-000162,-790.84,BRL,2026-01-27T11:06:00Z,Chargeback posted for synthetic order ORD-C01-000162,MRC-C01-019,AUTH-C01-000162,ledger_chargeback
LED-C01-CB-000864,ORD-C01-000163,-850.71,BRL,2026-01-28T11:17:00Z,Chargeback posted for synthetic order ORD-C01-000163,MRC-C01-020,AUTH-C01-000163,ledger_chargeback
LED-C01-CB-000865,ORD-C01-000164,-551.08,BRL,2026-01-29T11:28:00Z,Chargeback posted for synthetic order ORD-C01-000164,MRC-C01-021,AUTH-C01-000164,ledger_chargeback
LED-C01-CB-000866,ORD-C01-000165,-428.74,BRL,2026-01-30T11:39:00Z,Chargeback posted for synthetic order ORD-C01-000165,MRC-C01-022,AUTH-C01-000165,ledger_chargeback
LED-C01-CB-000867,ORD-C01-000166,-436.83,BRL,2026-01-31T11:50:00Z,Chargeback posted for synthetic order ORD-C01-000166,MRC-C01-023,AUTH-C01-000166,ledger_chargeback
LED-C01-CB-000868,ORD-C01-000167,-868.23,BRL,2026-02-01T12:01:00Z,Chargeback posted for synthetic order ORD-C01-000167,MRC-C01-024,AUTH-C01-000167,ledger_chargeback
LED-C01-CB-000869,ORD-C01-000168,-908.69,EUR,2026-02-02T10:00:00Z,Chargeback posted for synthetic order ORD-C01-000168,MRC-C01-001,AUTH-C01-000168,ledger_chargeback
LED-C01-CB-000870,ORD-C01-000169,-775.85,BRL,2026-02-03T10:11:00Z,Chargeback posted for synthetic order ORD-C01-000169,MRC-C01-002,AUTH-C01-000169,ledger_chargeback
LED-C01-CB-000871,ORD-C01-000170,-863.31,BRL,2026-02-04T10:22:00Z,Chargeback posted for synthetic order ORD-C01-000170,MRC-C01-003,AUTH-C01-000170,ledger_chargeback
LED-C01-CB-000872,ORD-C01-000171,-556.71,BRL,2026-02-05T10:33:00Z,Chargeback posted for synthetic order ORD-C01-000171,MRC-C01-004,AUTH-C01-000171,ledger_chargeback
LED-C01-CB-000873,ORD-C01-000172,-96.23,BRL,2026-02-06T10:44:00Z,Chargeback posted for synthetic order ORD-C01-000172,MRC-C01-005,AUTH-C01-000172,ledger_chargeback
LED-C01-CB-000874,ORD-C01-000173,-622.28,BRL,2026-02-07T10:55:00Z,Chargeback posted for synthetic order ORD-C01-000173,MRC-C01-006,AUTH-C01-000173,ledger_chargeback
LED-C01-CB-000875,ORD-C01-000174,-317.91,BRL,2026-02-08T11:06:00Z,Chargeback posted for synthetic order ORD-C01-000174,MRC-C01-007,AUTH-C01-000174,ledger_chargeback
LED-C01-CB-000876,ORD-C01-000175,-433.82,BRL,2026-01-05T11:17:00Z,Chargeback posted for synthetic order ORD-C01-000175,MRC-C01-008,AUTH-C01-000175,ledger_chargeback
LED-C01-CB-000877,ORD-C01-000176,-666.70,BRL,2026-01-06T11:28:00Z,Chargeback posted for synthetic order ORD-C01-000176,MRC-C01-009,AUTH-C01-000176,ledger_chargeback
LED-C01-CB-000878,ORD-C01-000177,-628.06,BRL,2026-01-07T11:39:00Z,Chargeback posted for synthetic order ORD-C01-000177,MRC-C01-010,AUTH-C01-000177,ledger_chargeback
LED-C01-CB-000879,ORD-C01-000178,-428.20,BRL,2026-01-08T11:50:00Z,Chargeback posted for synthetic order ORD-C01-000178,MRC-C01-011,AUTH-C01-000178,ledger_chargeback
LED-C01-CB-000880,ORD-C01-000179,-322.00,BRL,2026-01-09T12:01:00Z,Chargeback posted for synthetic order ORD-C01-000179,MRC-C01-012,AUTH-C01-000179,ledger_chargeback
LED-C01-ONLY-000881,ORD-C01-002881,950.01,BRL,2026-01-16T10:11:00Z,Ledger-only synthetic order ORD-C01-002881,MRC-C01-002,AUTH-C01-002881,ledger_only
LED-C01-ONLY-000882,ORD-C01-002882,1514.17,BRL,2026-01-17T10:22:00Z,Ledger-only synthetic order ORD-C01-002882,MRC-C01-003,AUTH-C01-002882,ledger_only
LED-C01-ONLY-000883,ORD-C01-002883,1254.14,BRL,2026-01-18T10:33:00Z,Ledger-only synthetic order ORD-C01-002883,MRC-C01-004,AUTH-C01-002883,ledger_only
LED-C01-ONLY-000884,ORD-C01-002884,364.88,BRL,2026-01-19T10:44:00Z,Ledger-only synthetic order ORD-C01-002884,MRC-C01-005,AUTH-C01-002884,ledger_only
LED-C01-ONLY-000885,ORD-C01-002885,810.54,BRL,2026-01-20T10:55:00Z,Ledger-only synthetic order ORD-C01-002885,MRC-C01-006,AUTH-C01-002885,ledger_only
LED-C01-ONLY-000886,ORD-C01-002886,193.30,BRL,2026-01-21T11:06:00Z,Ledger-only synthetic order ORD-C01-002886,MRC-C01-007,AUTH-C01-002886,ledger_only
LED-C01-ONLY-000887,ORD-C01-002887,1268.14,BRL,2026-01-22T11:17:00Z,Ledger-only synthetic order ORD-C01-002887,MRC-C01-008,AUTH-C01-002887,ledger_only
LED-C01-ONLY-000888,ORD-C01-002888,199.42,BRL,2026-01-23T11:28:00Z,Ledger-only synthetic order ORD-C01-002888,MRC-C01-009,AUTH-C01-002888,ledger_only
LED-C01-ONLY-000889,ORD-C01-002889,270.81,BRL,2026-01-24T11:39:00Z,Ledger-only synthetic order ORD-C01-002889,MRC-C01-010,AUTH-C01-002889,ledger_only
LED-C01-ONLY-000890,ORD-C01-002890,1824.61,BRL,2026-01-25T11:50:00Z,Ledger-only synthetic order ORD-C01-002890,MRC-C01-011,AUTH-C01-002890,ledger_only
