bank_tx_id,reference,amount,currency,booking_date,description,customer_ref,scenario
BANK-C04-000960,REF-C04-006960,495.19,USD,2026-04-22,Synthetic bank transfer REF-C04-006960,CUST-C04-0261,bank_only_unmatched
BANK-C04-000961,REF-C04-006961,969.59,BRL,2026-04-23,Synthetic bank transfer REF-C04-006961,CUST-C04-0272,bank_only_unmatched
BANK-C04-000962,REF-C04-006962,343.30,BRL,2026-04-24,Synthetic bank transfer REF-C04-006962,CUST-C04-0283,bank_only_unmatched
BANK-C04-000963,REF-C04-006963,902.60,BRL,2026-04-25,Synthetic bank transfer REF-C04-006963,CUST-C04-0294,bank_only_unmatched
BANK-C04-000964,REF-C04-006964,509.76,BRL,2026-04-26,Synthetic bank transfer REF-C04-006964,CUST-C04-0305,bank_only_unmatched
BANK-C04-000965,REF-C04-006965,1029.67,BRL,2026-04-27,Synthetic bank transfer REF-C04-006965,CUST-C04-0316,bank_only_unmatched
BANK-C04-000966,REF-C04-006966,-15.57,BRL,2026-04-28,Synthetic bank transfer REF-C04-006966,CUST-C04-0327,bank_only_unmatched
BANK-C04-000967,REF-C04-006967,1295.06,BRL,2026-04-29,Synthetic bank transfer REF-C04-006967,CUST-C04-0338,bank_only_unmatched
BANK-C04-000968,REF-C04-006968,558.88,BRL,2026-04-30,Synthetic bank transfer REF-C04-006968,CUST-C04-0349,bank_only_unmatched
BANK-C04-000969,REF-C04-006969,79.84,BRL,2026-05-01,Synthetic bank transfer REF-C04-006969,CUST-C04-0360,bank_only_unmatched
BANK-C04-000970,REF-C04-006970,666.43,BRL,2026-05-02,Synthetic bank transfer REF-C04-006970,CUST-C04-0371,bank_only_unmatched
BANK-C04-000971,REF-C04-006971,141.19,BRL,2026-05-03,Synthetic bank transfer REF-C04-006971,CUST-C04-0382,bank_only_unmatched
BANK-C04-000972,REF-C04-006972,663.47,EUR,2026-04-06,Synthetic bank transfer REF-C04-006972,CUST-C04-0393,bank_only_unmatched
BANK-C04-000973,REF-C04-006973,404.19,BRL,2026-04-07,Synthetic bank transfer REF-C04-006973,CUST-C04-0404,bank_only_unmatched
BANK-C04-000974,REF-C04-006974,1060.98,BRL,2026-04-08,Synthetic bank transfer REF-C04-006974,CUST-C04-0415,bank_only_unmatched
BANK-C04-000975,REF-C04-006975,194.57,BRL,2026-04-09,Synthetic bank transfer REF-C04-006975,CUST-C04-0426,bank_only_unmatched
BANK-C04-000976,REF-C04-006976,1131.15,BRL,2026-04-10,Synthetic bank transfer REF-C04-006976,CUST-C04-0437,bank_only_unmatched
BANK-C04-000977,REF-C04-006977,1225.28,BRL,2026-04-11,Synthetic bank transfer REF-C04-006977,CUST-C04-0448,bank_only_unmatched
BANK-C04-000978,REF-C04-006978,571.83,BRL,2026-04-12,Synthetic bank transfer REF-C04-006978,CUST-C04-0459,bank_only_unmatched
BANK-C04-000979,REF-C04-006979,1249.42,BRL,2026-04-13,Synthetic bank transfer REF-C04-006979,CUST-C04-0470,bank_only_unmatched
BANK-C04-000980,REF-C04-006980,113.00,BRL,2026-04-14,Synthetic bank transfer REF-C04-006980,CUST-C04-0481,bank_only_unmatched
BANK-C04-000981,REF-C04-006981,317.32,BRL,2026-04-15,Synthetic bank transfer REF-C04-006981,CUST-C04-0492,bank_only_unmatched
BANK-C04-000982,REF-C04-006982,666.51,BRL,2026-04-16,Synthetic bank transfer REF-C04-006982,CUST-C04-0503,bank_only_unmatched
BANK-C04-000983,REF-C04-006983,21.40,BRL,2026-04-17,Synthetic bank transfer REF-C04-006983,CUST-C04-0514,bank_only_unmatched
BANK-C04-000984,REF-C04-006984,108.81,BRL,2026-04-18,Synthetic bank transfer REF-C04-006984,CUST-C04-0525,bank_only_unmatched
BANK-C04-000985,REF-C04-006985,313.77,BRL,2026-04-19,Synthetic bank transfer REF-C04-006985,CUST-C04-0536,bank_only_unmatched
BANK-C04-000986,REF-C04-006986,1150.39,BRL,2026-04-20,Synthetic bank transfer REF-C04-006986,CUST-C04-0547,bank_only_unmatched
BANK-C04-000987,REF-C04-006987,53.50,BRL,2026-04-21,Synthetic bank transfer REF-C04-006987,CUST-C04-0558,bank_only_unmatched
BANK-C04-000988,REF-C04-006988,27.09,BRL,2026-04-22,Synthetic bank transfer REF-C04-006988,CUST-C04-0569,bank_only_unmatched
BANK-C04-000989,REF-C04-006989,1119.84,BRL,2026-04-23,Synthetic bank transfer REF-C04-006989,CUST-C04-0580,bank_only_unmatched
BANK-C04-000990,REF-C04-006990,1001.98,BRL,2026-04-24,Synthetic bank transfer REF-C04-006990,CUST-C04-0591,bank_only_unmatched
BANK-C04-000991,REF-C04-006991,401.33,BRL,2026-04-25,Synthetic bank transfer REF-C04-006991,CUST-C04-0602,bank_only_unmatched
BANK-C04-000992,REF-C04-006992,394.94,BRL,2026-04-26,Synthetic bank transfer REF-C04-006992,CUST-C04-0613,bank_only_unmatched
BANK-C04-000993,REF-C04-006993,595.24,BRL,2026-04-27,Synthetic bank transfer REF-C04-006993,CUST-C04-0624,bank_only_unmatched
BANK-C04-000994,REF-C04-006994,515.39,BRL,2026-04-28,Synthetic bank transfer REF-C04-006994,CUST-C04-0635,bank_only_unmatched
BANK-C04-000995,REF-C04-006995,419.74,BRL,2026-04-29,Synthetic bank transfer REF-C04-006995,CUST-C04-0646,bank_only_unmatched
BANK-C04-000996,REF-C04-006996,1243.34,USD,2026-04-30,Synthetic bank transfer REF-C04-006996,CUST-C04-0657,bank_only_unmatched
BANK-C04-000997,REF-C04-006997,861.53,BRL,2026-05-01,Synthetic bank transfer REF-C04-006997,CUST-C04-0668,bank_only_unmatched
BANK-C04-000998,REF-C04-006998,676.99,BRL,2026-05-02,Synthetic bank transfer REF-C04-006998,CUST-C04-0679,bank_only_unmatched
BANK-C04-000999,REF-C04-006999,515.11,BRL,2026-05-03,Synthetic bank transfer REF-C04-006999,CUST-C04-0690,bank_only_unmatched
BANK-C04-001000,REF-C04-007000,1283.74,BRL,2026-04-06,Synthetic bank transfer REF-C04-007000,CUST-C04-0001,bank_only_unmatched
