gateway_tx_id,reference,amount,currency,captured_at,description,authorization_code,scenario
GTW-C04-000844,REF-C04-007844,795.12,BRL,2026-04-11T10:24:00Z,Synthetic gateway capture REF-C04-007844,AUTH-C04-007844,gateway_only_unmatched
GTW-C04-000845,REF-C04-007845,544.88,BRL,2026-04-12T10:36:00Z,Synthetic gateway capture REF-C04-007845,AUTH-C04-007845,gateway_only_unmatched
GTW-C04-000846,REF-C04-007846,238.56,BRL,2026-04-13T10:48:00Z,Synthetic gateway capture REF-C04-007846,AUTH-C04-007846,gateway_only_unmatched
GTW-C04-000847,REF-C04-007847,30.77,BRL,2026-04-14T11:00:00Z,Synthetic gateway capture REF-C04-007847,AUTH-C04-007847,gateway_only_unmatched
GTW-C04-000848,REF-C04-007848,501.86,BRL,2026-04-15T08:00:00Z,Synthetic gateway capture REF-C04-007848,AUTH-C04-007848,gateway_only_unmatched
GTW-C04-000849,REF-C04-007849,747.61,BRL,2026-04-16T08:12:00Z,Synthetic gateway capture REF-C04-007849,AUTH-C04-007849,gateway_only_unmatched
GTW-C04-000850,REF-C04-007850,15.96,BRL,2026-04-17T08:24:00Z,Synthetic gateway capture REF-C04-007850,AUTH-C04-007850,gateway_only_unmatched
GTW-C04-000851,REF-C04-007851,1198.33,BRL,2026-04-18T08:36:00Z,Synthetic gateway capture REF-C04-007851,AUTH-C04-007851,gateway_only_unmatched
GTW-C04-000852,REF-C04-007852,1295.75,BRL,2026-04-19T08:48:00Z,Synthetic gateway capture REF-C04-007852,AUTH-C04-007852,gateway_only_unmatched
GTW-C04-000853,REF-C04-007853,374.73,BRL,2026-04-20T09:00:00Z,Synthetic gateway capture REF-C04-007853,AUTH-C04-007853,gateway_only_unmatched
GTW-C04-000854,REF-C04-007854,835.03,BRL,2026-04-21T09:12:00Z,Synthetic gateway capture REF-C04-007854,AUTH-C04-007854,gateway_only_unmatched
GTW-C04-000855,REF-C04-007855,848.25,BRL,2026-04-22T09:24:00Z,Synthetic gateway capture REF-C04-007855,AUTH-C04-007855,gateway_only_unmatched
GTW-C04-000856,REF-C04-007856,598.33,BRL,2026-04-23T09:36:00Z,Synthetic gateway capture REF-C04-007856,AUTH-C04-007856,gateway_only_unmatched
GTW-C04-000857,REF-C04-007857,1148.59,BRL,2026-04-24T09:48:00Z,Synthetic gateway capture REF-C04-007857,AUTH-C04-007857,gateway_only_unmatched
GTW-C04-000858,REF-C04-007858,110.45,BRL,2026-04-25T10:00:00Z,Synthetic gateway capture REF-C04-007858,AUTH-C04-007858,gateway_only_unmatched
GTW-C04-000859,REF-C04-007859,1247.69,BRL,2026-04-26T10:12:00Z,Synthetic gateway capture REF-C04-007859,AUTH-C04-007859,gateway_only_unmatched
GTW-C04-000860,REF-C04-007860,773.65,USD,2026-04-27T10:24:00Z,Synthetic gateway capture REF-C04-007860,AUTH-C04-007860,gateway_only_unmatched
GTW-C04-000861,REF-C04-007861,369.86,BRL,2026-04-28T10:36:00Z,Synthetic gateway capture REF-C04-007861,AUTH-C04-007861,gateway_only_unmatched
GTW-C04-000862,REF-C04-007862,1012.65,BRL,2026-04-29T10:48:00Z,Synthetic gateway capture REF-C04-007862,AUTH-C04-007862,gateway_only_unmatched
GTW-C04-000863,REF-C04-007863,314.71,BRL,2026-04-30T11:00:00Z,Synthetic gateway capture REF-C04-007863,AUTH-C04-007863,gateway_only_unmatched
GTW-C04-000864,REF-C04-007864,538.48,BRL,2026-05-01T08:00:00Z,Synthetic gateway capture REF-C04-007864,AUTH-C04-007864,gateway_only_unmatched
GTW-C04-000865,REF-C04-007865,97.20,BRL,2026-05-02T08:12:00Z,Synthetic gateway capture REF-C04-007865,AUTH-C04-007865,gateway_only_unmatched
GTW-C04-000866,REF-C04-007866,732.13,BRL,2026-05-03T08:24:00Z,Synthetic gateway capture REF-C04-007866,AUTH-C04-007866,gateway_only_unmatched
GTW-C04-000867,REF-C04-007867,954.00,BRL,2026-05-04T08:36:00Z,Synthetic gateway capture REF-C04-007867,AUTH-C04-007867,gateway_only_unmatched
GTW-C04-000868,REF-C04-007868,360.22,BRL,2026-04-07T08:48:00Z,Synthetic gateway capture REF-C04-007868,AUTH-C04-007868,gateway_only_unmatched
GTW-C04-000869,REF-C04-007869,-99.05,BRL,2026-04-08T09:00:00Z,Synthetic gateway capture REF-C04-007869,AUTH-C04-007869,gateway_only_unmatched
GTW-C04-000870,REF-C04-007870,1110.76,BRL,2026-04-09T09:12:00Z,Synthetic gateway capture REF-C04-007870,AUTH-C04-007870,gateway_only_unmatched
GTW-C04-000871,REF-C04-007871,1015.84,BRL,2026-04-10T09:24:00Z,Synthetic gateway capture REF-C04-007871,AUTH-C04-007871,gateway_only_unmatched
GTW-C04-000872,REF-C04-007872,619.00,EUR,2026-04-11T09:36:00Z,Synthetic gateway capture REF-C04-007872,AUTH-C04-007872,gateway_only_unmatched
GTW-C04-000873,REF-C04-007873,1173.08,BRL,2026-04-12T09:48:00Z,Synthetic gateway capture REF-C04-007873,AUTH-C04-007873,gateway_only_unmatched
GTW-C04-000874,REF-C04-007874,592.46,BRL,2026-04-13T10:00:00Z,Synthetic gateway capture REF-C04-007874,AUTH-C04-007874,gateway_only_unmatched
GTW-C04-000875,REF-C04-007875,714.82,BRL,2026-04-14T10:12:00Z,Synthetic gateway capture REF-C04-007875,AUTH-C04-007875,gateway_only_unmatched
GTW-C04-000876,REF-C04-007876,75.52,BRL,2026-04-15T10:24:00Z,Synthetic gateway capture REF-C04-007876,AUTH-C04-007876,gateway_only_unmatched
GTW-C04-000877,REF-C04-007877,1201.84,BRL,2026-04-16T10:36:00Z,Synthetic gateway capture REF-C04-007877,AUTH-C04-007877,gateway_only_unmatched
GTW-C04-000878,REF-C04-007878,661.32,BRL,2026-04-17T10:48:00Z,Synthetic gateway capture REF-C04-007878,AUTH-C04-007878,gateway_only_unmatched
GTW-C04-000879,REF-C04-007879,1293.01,BRL,2026-04-18T11:00:00Z,Synthetic gateway capture REF-C04-007879,AUTH-C04-007879,gateway_only_unmatched
GTW-C04-000880,REF-C04-007880,566.96,BRL,2026-04-19T08:00:00Z,Synthetic gateway capture REF-C04-007880,AUTH-C04-007880,gateway_only_unmatched
GTW-C04-000881,REF-C04-007881,497.46,BRL,2026-04-20T08:12:00Z,Synthetic gateway capture REF-C04-007881,AUTH-C04-007881,gateway_only_unmatched
GTW-C04-000882,REF-C04-007882,447.22,BRL,2026-04-21T08:24:00Z,Synthetic gateway capture REF-C04-007882,AUTH-C04-007882,gateway_only_unmatched
GTW-C04-000883,REF-C04-007883,928.92,BRL,2026-04-22T08:36:00Z,Synthetic gateway capture REF-C04-007883,AUTH-C04-007883,gateway_only_unmatched
GTW-C04-000884,REF-C04-007884,202.74,BRL,2026-04-23T08:48:00Z,Synthetic gateway capture REF-C04-007884,AUTH-C04-007884,gateway_only_unmatched
GTW-C04-000885,REF-C04-007885,409.25,BRL,2026-04-24T09:00:00Z,Synthetic gateway capture REF-C04-007885,AUTH-C04-007885,gateway_only_unmatched
GTW-C04-000886,REF-C04-007886,810.66,BRL,2026-04-25T09:12:00Z,Synthetic gateway capture REF-C04-007886,AUTH-C04-007886,gateway_only_unmatched
GTW-C04-000887,REF-C04-007887,1117.44,BRL,2026-04-26T09:24:00Z,Synthetic gateway capture REF-C04-007887,AUTH-C04-007887,gateway_only_unmatched
GTW-C04-000888,REF-C04-007888,456.61,BRL,2026-04-27T09:36:00Z,Synthetic gateway capture REF-C04-007888,AUTH-C04-007888,gateway_only_unmatched
GTW-C04-000889,REF-C04-007889,260.71,BRL,2026-04-28T09:48:00Z,Synthetic gateway capture REF-C04-007889,AUTH-C04-007889,gateway_only_unmatched
GTW-C04-000890,REF-C04-007890,996.14,BRL,2026-04-29T10:00:00Z,Synthetic gateway capture REF-C04-007890,AUTH-C04-007890,gateway_only_unmatched
GTW-C04-000891,REF-C04-007891,974.86,BRL,2026-04-30T10:12:00Z,Synthetic gateway capture REF-C04-007891,AUTH-C04-007891,gateway_only_unmatched
GTW-C04-000892,REF-C04-007892,312.92,BRL,2026-05-01T10:24:00Z,Synthetic gateway capture REF-C04-007892,AUTH-C04-007892,gateway_only_unmatched
GTW-C04-000893,REF-C04-007893,694.38,BRL,2026-05-02T10:36:00Z,Synthetic gateway capture REF-C04-007893,AUTH-C04-007893,gateway_only_unmatched
GTW-C04-000894,REF-C04-007894,715.40,BRL,2026-05-03T10:48:00Z,Synthetic gateway capture REF-C04-007894,AUTH-C04-007894,gateway_only_unmatched
GTW-C04-000895,REF-C04-007895,1059.47,BRL,2026-05-04T11:00:00Z,Synthetic gateway capture REF-C04-007895,AUTH-C04-007895,gateway_only_unmatched
GTW-C04-000896,REF-C04-007896,928.07,USD,2026-04-07T08:00:00Z,Synthetic gateway capture REF-C04-007896,AUTH-C04-007896,gateway_only_unmatched
GTW-C04-000897,REF-C04-007897,400.49,BRL,2026-04-08T08:12:00Z,Synthetic gateway capture REF-C04-007897,AUTH-C04-007897,gateway_only_unmatched
GTW-C04-000898,REF-C04-007898,601.62,BRL,2026-04-09T08:24:00Z,Synthetic gateway capture REF-C04-007898,AUTH-C04-007898,gateway_only_unmatched
GTW-C04-000899,REF-C04-007899,519.72,BRL,2026-04-10T08:36:00Z,Synthetic gateway capture REF-C04-007899,AUTH-C04-007899,gateway_only_unmatched
GTW-C04-000900,REF-C04-007900,203.74,BRL,2026-04-11T08:48:00Z,Synthetic gateway capture REF-C04-007900,AUTH-C04-007900,gateway_only_unmatched
GTW-C04-000901,REF-C04-007901,904.01,BRL,2026-04-12T09:00:00Z,Synthetic gateway capture REF-C04-007901,AUTH-C04-007901,gateway_only_unmatched
GTW-C04-000902,REF-C04-007902,350.72,BRL,2026-04-13T09:12:00Z,Synthetic gateway capture REF-C04-007902,AUTH-C04-007902,gateway_only_unmatched
GTW-C04-000903,REF-C04-007903,606.43,BRL,2026-04-14T09:24:00Z,Synthetic gateway capture REF-C04-007903,AUTH-C04-007903,gateway_only_unmatched
GTW-C04-000904,REF-C04-007904,458.89,BRL,2026-04-15T09:36:00Z,Synthetic gateway capture REF-C04-007904,AUTH-C04-007904,gateway_only_unmatched
GTW-C04-000905,REF-C04-007905,935.70,BRL,2026-04-16T09:48:00Z,Synthetic gateway capture REF-C04-007905,AUTH-C04-007905,gateway_only_unmatched
GTW-C04-000906,REF-C04-007906,1180.90,BRL,2026-04-17T10:00:00Z,Synthetic gateway capture REF-C04-007906,AUTH-C04-007906,gateway_only_unmatched
GTW-C04-000907,REF-C04-007907,660.86,BRL,2026-04-18T10:12:00Z,Synthetic gateway capture REF-C04-007907,AUTH-C04-007907,gateway_only_unmatched
GTW-C04-000908,REF-C04-007908,517.19,EUR,2026-04-19T10:24:00Z,Synthetic gateway capture REF-C04-007908,AUTH-C04-007908,gateway_only_unmatched
GTW-C04-000909,REF-C04-007909,62.91,BRL,2026-04-20T10:36:00Z,Synthetic gateway capture REF-C04-007909,AUTH-C04-007909,gateway_only_unmatched
GTW-C04-000910,REF-C04-007910,1229.42,BRL,2026-04-21T10:48:00Z,Synthetic gateway capture REF-C04-007910,AUTH-C04-007910,gateway_only_unmatched
GTW-C04-000911,REF-C04-007911,1105.33,BRL,2026-04-22T11:00:00Z,Synthetic gateway capture REF-C04-007911,AUTH-C04-007911,gateway_only_unmatched
GTW-C04-000912,REF-C04-007912,-64.39,BRL,2026-04-23T08:00:00Z,Synthetic gateway capture REF-C04-007912,AUTH-C04-007912,gateway_only_unmatched
GTW-C04-000913,REF-C04-007913,748.20,BRL,2026-04-24T08:12:00Z,Synthetic gateway capture REF-C04-007913,AUTH-C04-007913,gateway_only_unmatched
GTW-C04-000914,REF-C04-007914,853.73,BRL,2026-04-25T08:24:00Z,Synthetic gateway capture REF-C04-007914,AUTH-C04-007914,gateway_only_unmatched
GTW-C04-000915,REF-C04-007915,549.74,BRL,2026-04-26T08:36:00Z,Synthetic gateway capture REF-C04-007915,AUTH-C04-007915,gateway_only_unmatched
GTW-C04-000916,REF-C04-007916,680.95,BRL,2026-04-27T08:48:00Z,Synthetic gateway capture REF-C04-007916,AUTH-C04-007916,gateway_only_unmatched
GTW-C04-000917,REF-C04-007917,55.11,BRL,2026-04-28T09:00:00Z,Synthetic gateway capture REF-C04-007917,AUTH-C04-007917,gateway_only_unmatched
GTW-C04-000918,REF-C04-007918,918.70,BRL,2026-04-29T09:12:00Z,Synthetic gateway capture REF-C04-007918,AUTH-C04-007918,gateway_only_unmatched
GTW-C04-000919,REF-C04-007919,580.07,BRL,2026-04-30T09:24:00Z,Synthetic gateway capture REF-C04-007919,AUTH-C04-007919,gateway_only_unmatched
GTW-C04-000920,REF-C04-007920,319.09,BRL,2026-05-01T09:36:00Z,Synthetic gateway capture REF-C04-007920,AUTH-C04-007920,gateway_only_unmatched
GTW-C04-000921,REF-C04-007921,423.94,BRL,2026-05-02T09:48:00Z,Synthetic gateway capture REF-C04-007921,AUTH-C04-007921,gateway_only_unmatched
GTW-C04-000922,REF-C04-007922,84.81,BRL,2026-05-03T10:00:00Z,Synthetic gateway capture REF-C04-007922,AUTH-C04-007922,gateway_only_unmatched
GTW-C04-000923,REF-C04-007923,596.20,BRL,2026-05-04T10:12:00Z,Synthetic gateway capture REF-C04-007923,AUTH-C04-007923,gateway_only_unmatched
GTW-C04-000924,REF-C04-007924,253.64,BRL,2026-04-07T10:24:00Z,Synthetic gateway capture REF-C04-007924,AUTH-C04-007924,gateway_only_unmatched
GTW-C04-000925,REF-C04-007925,1002.55,BRL,2026-04-08T10:36:00Z,Synthetic gateway capture REF-C04-007925,AUTH-C04-007925,gateway_only_unmatched
GTW-C04-000926,REF-C04-007926,852.04,BRL,2026-04-09T10:48:00Z,Synthetic gateway capture REF-C04-007926,AUTH-C04-007926,gateway_only_unmatched
GTW-C04-000927,REF-C04-007927,863.22,BRL,2026-04-10T11:00:00Z,Synthetic gateway capture REF-C04-007927,AUTH-C04-007927,gateway_only_unmatched
GTW-C04-000928,REF-C04-007928,746.38,BRL,2026-04-11T08:00:00Z,Synthetic gateway capture REF-C04-007928,AUTH-C04-007928,gateway_only_unmatched
GTW-C04-000929,REF-C04-007929,371.47,BRL,2026-04-12T08:12:00Z,Synthetic gateway capture REF-C04-007929,AUTH-C04-007929,gateway_only_unmatched
GTW-C04-000930,REF-C04-007930,40.17,BRL,2026-04-13T08:24:00Z,Synthetic gateway capture REF-C04-007930,AUTH-C04-007930,gateway_only_unmatched
GTW-C04-000931,REF-C04-007931,1064.71,BRL,2026-04-14T08:36:00Z,Synthetic gateway capture REF-C04-007931,AUTH-C04-007931,gateway_only_unmatched
GTW-C04-000932,REF-C04-007932,890.71,USD,2026-04-15T08:48:00Z,Synthetic gateway capture REF-C04-007932,AUTH-C04-007932,gateway_only_unmatched
GTW-C04-000933,REF-C04-007933,954.91,BRL,2026-04-16T09:00:00Z,Synthetic gateway capture REF-C04-007933,AUTH-C04-007933,gateway_only_unmatched
GTW-C04-000934,REF-C04-007934,171.64,BRL,2026-04-17T09:12:00Z,Synthetic gateway capture REF-C04-007934,AUTH-C04-007934,gateway_only_unmatched
GTW-C04-000935,REF-C04-007935,320.42,BRL,2026-04-18T09:24:00Z,Synthetic gateway capture REF-C04-007935,AUTH-C04-007935,gateway_only_unmatched
GTW-C04-000936,REF-C04-007936,211.81,BRL,2026-04-19T09:36:00Z,Synthetic gateway capture REF-C04-007936,AUTH-C04-007936,gateway_only_unmatched
GTW-C04-000937,REF-C04-007937,864.56,BRL,2026-04-20T09:48:00Z,Synthetic gateway capture REF-C04-007937,AUTH-C04-007937,gateway_only_unmatched
GTW-C04-000938,REF-C04-007938,679.38,BRL,2026-04-21T10:00:00Z,Synthetic gateway capture REF-C04-007938,AUTH-C04-007938,gateway_only_unmatched
GTW-C04-000939,REF-C04-007939,190.88,BRL,2026-04-22T10:12:00Z,Synthetic gateway capture REF-C04-007939,AUTH-C04-007939,gateway_only_unmatched
GTW-C04-000940,REF-C04-007940,617.41,BRL,2026-04-23T10:24:00Z,Synthetic gateway capture REF-C04-007940,AUTH-C04-007940,gateway_only_unmatched
GTW-C04-000941,REF-C04-007941,104.17,BRL,2026-04-24T10:36:00Z,Synthetic gateway capture REF-C04-007941,AUTH-C04-007941,gateway_only_unmatched
GTW-C04-000942,REF-C04-007942,754.43,BRL,2026-04-25T10:48:00Z,Synthetic gateway capture REF-C04-007942,AUTH-C04-007942,gateway_only_unmatched
GTW-C04-000943,REF-C04-007943,221.74,BRL,2026-04-26T11:00:00Z,Synthetic gateway capture REF-C04-007943,AUTH-C04-007943,gateway_only_unmatched
GTW-C04-000944,REF-C04-007944,92.33,EUR,2026-04-27T08:00:00Z,Synthetic gateway capture REF-C04-007944,AUTH-C04-007944,gateway_only_unmatched
GTW-C04-000945,REF-C04-007945,1191.51,BRL,2026-04-28T08:12:00Z,Synthetic gateway capture REF-C04-007945,AUTH-C04-007945,gateway_only_unmatched
GTW-C04-000946,REF-C04-007946,98.51,BRL,2026-04-29T08:24:00Z,Synthetic gateway capture REF-C04-007946,AUTH-C04-007946,gateway_only_unmatched
GTW-C04-000947,REF-C04-007947,68.95,BRL,2026-04-30T08:36:00Z,Synthetic gateway capture REF-C04-007947,AUTH-C04-007947,gateway_only_unmatched
GTW-C04-000948,REF-C04-007948,740.93,BRL,2026-05-01T08:48:00Z,Synthetic gateway capture REF-C04-007948,AUTH-C04-007948,gateway_only_unmatched
GTW-C04-000949,REF-C04-007949,392.29,BRL,2026-05-02T09:00:00Z,Synthetic gateway capture REF-C04-007949,AUTH-C04-007949,gateway_only_unmatched
GTW-C04-000950,REF-C04-007950,1238.78,BRL,2026-05-03T09:12:00Z,Synthetic gateway capture REF-C04-007950,AUTH-C04-007950,gateway_only_unmatched
GTW-C04-000951,REF-C04-007951,794.93,BRL,2026-05-04T09:24:00Z,Synthetic gateway capture REF-C04-007951,AUTH-C04-007951,gateway_only_unmatched
GTW-C04-000952,REF-C04-007952,441.07,BRL,2026-04-07T09:36:00Z,Synthetic gateway capture REF-C04-007952,AUTH-C04-007952,gateway_only_unmatched
GTW-C04-000953,REF-C04-007953,1209.41,BRL,2026-04-08T09:48:00Z,Synthetic gateway capture REF-C04-007953,AUTH-C04-007953,gateway_only_unmatched
GTW-C04-000954,REF-C04-007954,481.88,BRL,2026-04-09T10:00:00Z,Synthetic gateway capture REF-C04-007954,AUTH-C04-007954,gateway_only_unmatched
GTW-C04-000955,REF-C04-007955,-27.20,BRL,2026-04-10T10:12:00Z,Synthetic gateway capture REF-C04-007955,AUTH-C04-007955,gateway_only_unmatched
GTW-C04-000956,REF-C04-007956,464.85,BRL,2026-04-11T10:24:00Z,Synthetic gateway capture REF-C04-007956,AUTH-C04-007956,gateway_only_unmatched
GTW-C04-000957,REF-C04-007957,426.91,BRL,2026-04-12T10:36:00Z,Synthetic gateway capture REF-C04-007957,AUTH-C04-007957,gateway_only_unmatched
GTW-C04-000958,REF-C04-007958,406.86,BRL,2026-04-13T10:48:00Z,Synthetic gateway capture REF-C04-007958,AUTH-C04-007958,gateway_only_unmatched
GTW-C04-000959,REF-C04-007959,832.05,BRL,2026-04-14T11:00:00Z,Synthetic gateway capture REF-C04-007959,AUTH-C04-007959,gateway_only_unmatched
GTW-C04-000960,REF-C04-007960,470.75,BRL,2026-04-15T08:00:00Z,Synthetic gateway capture REF-C04-007960,AUTH-C04-007960,gateway_only_unmatched
GTW-C04-000961,REF-C04-007961,33.63,BRL,2026-04-16T08:12:00Z,Synthetic gateway capture REF-C04-007961,AUTH-C04-007961,gateway_only_unmatched
GTW-C04-000962,REF-C04-007962,704.36,BRL,2026-04-17T08:24:00Z,Synthetic gateway capture REF-C04-007962,AUTH-C04-007962,gateway_only_unmatched
GTW-C04-000963,REF-C04-007963,1045.58,BRL,2026-04-18T08:36:00Z,Synthetic gateway capture REF-C04-007963,AUTH-C04-007963,gateway_only_unmatched
GTW-C04-000964,REF-C04-007964,617.00,BRL,2026-04-19T08:48:00Z,Synthetic gateway capture REF-C04-007964,AUTH-C04-007964,gateway_only_unmatched
GTW-C04-000965,REF-C04-007965,475.61,BRL,2026-04-20T09:00:00Z,Synthetic gateway capture REF-C04-007965,AUTH-C04-007965,gateway_only_unmatched
GTW-C04-000966,REF-C04-007966,1170.18,BRL,2026-04-21T09:12:00Z,Synthetic gateway capture REF-C04-007966,AUTH-C04-007966,gateway_only_unmatched
GTW-C04-000967,REF-C04-007967,416.97,BRL,2026-04-22T09:24:00Z,Synthetic gateway capture REF-C04-007967,AUTH-C04-007967,gateway_only_unmatched
GTW-C04-000968,REF-C04-007968,1026.31,USD,2026-04-23T09:36:00Z,Synthetic gateway capture REF-C04-007968,AUTH-C04-007968,gateway_only_unmatched
GTW-C04-000969,REF-C04-007969,343.72,BRL,2026-04-24T09:48:00Z,Synthetic gateway capture REF-C04-007969,AUTH-C04-007969,gateway_only_unmatched
GTW-C04-000970,REF-C04-007970,161.69,BRL,2026-04-25T10:00:00Z,Synthetic gateway capture REF-C04-007970,AUTH-C04-007970,gateway_only_unmatched
GTW-C04-000971,REF-C04-007971,239.39,BRL,2026-04-26T10:12:00Z,Synthetic gateway capture REF-C04-007971,AUTH-C04-007971,gateway_only_unmatched
GTW-C04-000972,REF-C04-007972,231.34,BRL,2026-04-27T10:24:00Z,Synthetic gateway capture REF-C04-007972,AUTH-C04-007972,gateway_only_unmatched
GTW-C04-000973,REF-C04-007973,1195.03,BRL,2026-04-28T10:36:00Z,Synthetic gateway capture REF-C04-007973,AUTH-C04-007973,gateway_only_unmatched
GTW-C04-000974,REF-C04-007974,440.81,BRL,2026-04-29T10:48:00Z,Synthetic gateway capture REF-C04-007974,AUTH-C04-007974,gateway_only_unmatched
GTW-C04-000975,REF-C04-007975,498.15,BRL,2026-04-30T11:00:00Z,Synthetic gateway capture REF-C04-007975,AUTH-C04-007975,gateway_only_unmatched
GTW-C04-000976,REF-C04-007976,20.83,BRL,2026-05-01T08:00:00Z,Synthetic gateway capture REF-C04-007976,AUTH-C04-007976,gateway_only_unmatched
GTW-C04-000977,REF-C04-007977,776.39,BRL,2026-05-02T08:12:00Z,Synthetic gateway capture REF-C04-007977,AUTH-C04-007977,gateway_only_unmatched
GTW-C04-000978,REF-C04-007978,680.97,BRL,2026-05-03T08:24:00Z,Synthetic gateway capture REF-C04-007978,AUTH-C04-007978,gateway_only_unmatched
GTW-C04-000979,REF-C04-007979,625.72,BRL,2026-05-04T08:36:00Z,Synthetic gateway capture REF-C04-007979,AUTH-C04-007979,gateway_only_unmatched
GTW-C04-000980,REF-C04-007980,162.46,EUR,2026-04-07T08:48:00Z,Synthetic gateway capture REF-C04-007980,AUTH-C04-007980,gateway_only_unmatched
GTW-C04-000981,REF-C04-007981,890.13,BRL,2026-04-08T09:00:00Z,Synthetic gateway capture REF-C04-007981,AUTH-C04-007981,gateway_only_unmatched
GTW-C04-000982,REF-C04-007982,679.51,BRL,2026-04-09T09:12:00Z,Synthetic gateway capture REF-C04-007982,AUTH-C04-007982,gateway_only_unmatched
GTW-C04-000983,REF-C04-007983,1010.06,BRL,2026-04-10T09:24:00Z,Synthetic gateway capture REF-C04-007983,AUTH-C04-007983,gateway_only_unmatched
GTW-C04-000984,REF-C04-007984,855.35,BRL,2026-04-11T09:36:00Z,Synthetic gateway capture REF-C04-007984,AUTH-C04-007984,gateway_only_unmatched
GTW-C04-000985,REF-C04-007985,484.95,BRL,2026-04-12T09:48:00Z,Synthetic gateway capture REF-C04-007985,AUTH-C04-007985,gateway_only_unmatched
GTW-C04-000986,REF-C04-007986,519.30,BRL,2026-04-13T10:00:00Z,Synthetic gateway capture REF-C04-007986,AUTH-C04-007986,gateway_only_unmatched
GTW-C04-000987,REF-C04-007987,46.81,BRL,2026-04-14T10:12:00Z,Synthetic gateway capture REF-C04-007987,AUTH-C04-007987,gateway_only_unmatched
GTW-C04-000988,REF-C04-007988,905.25,BRL,2026-04-15T10:24:00Z,Synthetic gateway capture REF-C04-007988,AUTH-C04-007988,gateway_only_unmatched
GTW-C04-000989,REF-C04-007989,1094.29,BRL,2026-04-16T10:36:00Z,Synthetic gateway capture REF-C04-007989,AUTH-C04-007989,gateway_only_unmatched
GTW-C04-000990,REF-C04-007990,489.72,BRL,2026-04-17T10:48:00Z,Synthetic gateway capture REF-C04-007990,AUTH-C04-007990,gateway_only_unmatched
GTW-C04-000991,REF-C04-007991,294.45,BRL,2026-04-18T11:00:00Z,Synthetic gateway capture REF-C04-007991,AUTH-C04-007991,gateway_only_unmatched
GTW-C04-000992,REF-C04-007992,859.11,BRL,2026-04-19T08:00:00Z,Synthetic gateway capture REF-C04-007992,AUTH-C04-007992,gateway_only_unmatched
GTW-C04-000993,REF-C04-007993,849.45,BRL,2026-04-20T08:12:00Z,Synthetic gateway capture REF-C04-007993,AUTH-C04-007993,gateway_only_unmatched
GTW-C04-000994,REF-C04-007994,210.37,BRL,2026-04-21T08:24:00Z,Synthetic gateway capture REF-C04-007994,AUTH-C04-007994,gateway_only_unmatched
GTW-C04-000995,REF-C04-007995,559.87,BRL,2026-04-22T08:36:00Z,Synthetic gateway capture REF-C04-007995,AUTH-C04-007995,gateway_only_unmatched
GTW-C04-000996,REF-C04-007996,224.33,BRL,2026-04-23T08:48:00Z,Synthetic gateway capture REF-C04-007996,AUTH-C04-007996,gateway_only_unmatched
GTW-C04-000997,REF-C04-007997,936.46,BRL,2026-04-24T09:00:00Z,Synthetic gateway capture REF-C04-007997,AUTH-C04-007997,gateway_only_unmatched
GTW-C04-000998,REF-C04-007998,-76.10,BRL,2026-04-25T09:12:00Z,Synthetic gateway capture REF-C04-007998,AUTH-C04-007998,gateway_only_unmatched
GTW-C04-000999,REF-C04-007999,895.13,BRL,2026-04-26T09:24:00Z,Synthetic gateway capture REF-C04-007999,AUTH-C04-007999,gateway_only_unmatched
GTW-C04-001000,REF-C04-008000,843.59,BRL,2026-04-27T09:36:00Z,Synthetic gateway capture REF-C04-008000,AUTH-C04-008000,gateway_only_unmatched
