ledger_tx_id,reference,amount,currency,occurred_at,description,customer_ref,scenario
LED-C04-000836,REF-C04-000836,1152.97,BRL,2026-04-30T08:40:00Z,Synthetic ledger transfer REF-C04-000836,CUST-C04-0097,exception_lab_match_candidate
LED-C04-000837,REF-C04-000837,617.46,BRL,2026-05-01T08:50:00Z,Synthetic ledger transfer REF-C04-000837,CUST-C04-0108,exception_lab_match_candidate
LED-C04-000838,REF-C04-000838,327.44,BRL,2026-05-02T09:00:00Z,Synthetic ledger transfer REF-C04-000838,CUST-C04-0119,exception_lab_match_candidate
LED-C04-000839,REF-C04-000839,737.11,BRL,2026-05-03T09:10:00Z,Synthetic ledger transfer REF-C04-000839,CUST-C04-0130,exception_lab_match_candidate
LED-C04-000840,REF-C04-000840,109.89,USD,2026-04-06T09:20:00Z,Synthetic ledger transfer REF-C04-000840,CUST-C04-0141,exception_lab_match_candidate
LED-C04-000841,REF-C04-000841,1044.57,BRL,2026-04-07T09:30:00Z,Synthetic ledger transfer REF-C04-000841,CUST-C04-0152,exception_lab_match_candidate
LED-C04-000842,REF-C04-000842,887.52,BRL,2026-04-08T09:40:00Z,Synthetic ledger transfer REF-C04-000842,CUST-C04-0163,exception_lab_match_candidate
LED-C04-000843,REF-C04-000843,206.23,BRL,2026-04-09T09:50:00Z,Synthetic ledger transfer REF-C04-000843,CUST-C04-0174,exception_lab_match_candidate
LED-C04-000844,REF-C04-000844,912.89,BRL,2026-04-10T10:00:00Z,Synthetic ledger transfer REF-C04-000844,CUST-C04-0185,exception_lab_match_candidate
LED-C04-000845,REF-C04-000845,364.73,BRL,2026-04-11T10:10:00Z,Synthetic ledger transfer REF-C04-000845,CUST-C04-0196,exception_lab_match_candidate
LED-C04-000846,REF-C04-000846,433.35,BRL,2026-04-12T10:20:00Z,Synthetic ledger transfer REF-C04-000846,CUST-C04-0207,exception_lab_match_candidate
LED-C04-000847,REF-C04-000847,425.70,BRL,2026-04-13T10:30:00Z,Synthetic ledger transfer REF-C04-000847,CUST-C04-0218,exception_lab_match_candidate
LED-C04-000848,REF-C04-000848,534.38,BRL,2026-04-14T08:00:00Z,Synthetic ledger transfer REF-C04-000848,CUST-C04-0229,exception_lab_match_candidate
LED-C04-000849,REF-C04-000849,1293.69,BRL,2026-04-15T08:10:00Z,Synthetic ledger transfer REF-C04-000849,CUST-C04-0240,exception_lab_match_candidate
LED-C04-000850,REF-C04-000850,653.58,BRL,2026-04-16T08:20:00Z,Synthetic ledger transfer REF-C04-000850,CUST-C04-0251,exception_lab_match_candidate
LED-C04-000851,REF-C04-000851,888.60,BRL,2026-04-17T08:30:00Z,Synthetic ledger transfer REF-C04-000851,CUST-C04-0262,exception_lab_match_candidate
LED-C04-000852,REF-C04-000852,951.34,EUR,2026-04-18T08:40:00Z,Synthetic ledger transfer REF-C04-000852,CUST-C04-0273,exception_lab_match_candidate
LED-C04-000853,REF-C04-000853,797.72,BRL,2026-04-19T08:50:00Z,Synthetic ledger transfer REF-C04-000853,CUST-C04-0284,exception_lab_match_candidate
LED-C04-000854,REF-C04-000854,24.76,BRL,2026-04-20T09:00:00Z,Synthetic ledger transfer REF-C04-000854,CUST-C04-0295,exception_lab_match_candidate
LED-C04-000855,REF-C04-000855,239.45,BRL,2026-04-21T09:10:00Z,Synthetic ledger transfer REF-C04-000855,CUST-C04-0306,exception_lab_match_candidate
LED-C04-000856,REF-C04-000856,896.37,BRL,2026-04-22T09:20:00Z,Synthetic ledger transfer REF-C04-000856,CUST-C04-0317,exception_lab_match_candidate
LED-C04-000857,REF-C04-000857,470.03,BRL,2026-04-23T09:30:00Z,Synthetic ledger transfer REF-C04-000857,CUST-C04-0328,exception_lab_match_candidate
LED-C04-000858,REF-C04-000858,491.10,BRL,2026-04-24T09:40:00Z,Synthetic ledger transfer REF-C04-000858,CUST-C04-0339,exception_lab_match_candidate
LED-C04-000859,REF-C04-000859,856.73,BRL,2026-04-25T09:50:00Z,Synthetic ledger transfer REF-C04-000859,CUST-C04-0350,exception_lab_match_candidate
LED-C04-000860,REF-C04-000860,-20.89,BRL,2026-04-26T10:00:00Z,Synthetic ledger transfer REF-C04-000860,CUST-C04-0361,exception_lab_match_candidate
LED-C04-000861,REF-C04-000861,599.12,BRL,2026-04-27T10:10:00Z,Synthetic ledger transfer REF-C04-000861,CUST-C04-0372,exception_lab_match_candidate
LED-C04-000862,REF-C04-000862,1266.05,BRL,2026-04-28T10:20:00Z,Synthetic ledger transfer REF-C04-000862,CUST-C04-0383,exception_lab_match_candidate
LED-C04-000863,REF-C04-000863,1250.46,BRL,2026-04-29T10:30:00Z,Synthetic ledger transfer REF-C04-000863,CUST-C04-0394,exception_lab_match_candidate
LED-C04-000864,REF-C04-000864,890.61,BRL,2026-04-30T08:00:00Z,Synthetic ledger transfer REF-C04-000864,CUST-C04-0405,exception_lab_match_candidate
LED-C04-000865,REF-C04-000865,588.95,BRL,2026-05-01T08:10:00Z,Synthetic ledger transfer REF-C04-000865,CUST-C04-0416,exception_lab_match_candidate
LED-C04-000866,REF-C04-000866,850.73,BRL,2026-05-02T08:20:00Z,Synthetic ledger transfer REF-C04-000866,CUST-C04-0427,exception_lab_match_candidate
LED-C04-000867,REF-C04-000867,811.10,BRL,2026-05-03T08:30:00Z,Synthetic ledger transfer REF-C04-000867,CUST-C04-0438,exception_lab_match_candidate
LED-C04-000868,REF-C04-000868,701.03,BRL,2026-04-06T08:40:00Z,Synthetic ledger transfer REF-C04-000868,CUST-C04-0449,exception_lab_match_candidate
LED-C04-000869,REF-C04-000869,536.13,BRL,2026-04-07T08:50:00Z,Synthetic ledger transfer REF-C04-000869,CUST-C04-0460,exception_lab_match_candidate
LED-C04-000870,REF-C04-000870,920.71,BRL,2026-04-08T09:00:00Z,Synthetic ledger transfer REF-C04-000870,CUST-C04-0471,exception_lab_match_candidate
LED-C04-000871,REF-C04-000871,779.84,BRL,2026-04-09T09:10:00Z,Synthetic ledger transfer REF-C04-000871,CUST-C04-0482,exception_lab_match_candidate
LED-C04-000872,REF-C04-000872,475.83,BRL,2026-04-10T09:20:00Z,Synthetic ledger transfer REF-C04-000872,CUST-C04-0493,exception_lab_match_candidate
LED-C04-000873,REF-C04-000873,601.52,BRL,2026-04-11T09:30:00Z,Synthetic ledger transfer REF-C04-000873,CUST-C04-0504,exception_lab_match_candidate
LED-C04-000874,REF-C04-000874,608.59,BRL,2026-04-12T09:40:00Z,Synthetic ledger transfer REF-C04-000874,CUST-C04-0515,exception_lab_match_candidate
LED-C04-000875,REF-C04-000875,1063.63,BRL,2026-04-13T09:50:00Z,Synthetic ledger transfer REF-C04-000875,CUST-C04-0526,exception_lab_match_candidate
LED-C04-000876,REF-C04-000876,866.47,USD,2026-04-14T10:00:00Z,Synthetic ledger transfer REF-C04-000876,CUST-C04-0537,exception_lab_match_candidate
LED-C04-000877,REF-C04-000877,1078.09,BRL,2026-04-15T10:10:00Z,Synthetic ledger transfer REF-C04-000877,CUST-C04-0548,exception_lab_match_candidate
LED-C04-000878,REF-C04-000878,831.68,BRL,2026-04-16T10:20:00Z,Synthetic ledger transfer REF-C04-000878,CUST-C04-0559,exception_lab_match_candidate
LED-C04-000879,REF-C04-000879,589.01,BRL,2026-04-17T10:30:00Z,Synthetic ledger transfer REF-C04-000879,CUST-C04-0570,exception_lab_match_candidate
LED-C04-000880,REF-C04-000880,469.33,BRL,2026-04-18T08:00:00Z,Synthetic ledger transfer REF-C04-000880,CUST-C04-0581,exception_lab_match_candidate
LED-C04-000881,REF-C04-000881,445.10,BRL,2026-04-19T08:10:00Z,Synthetic ledger transfer REF-C04-000881,CUST-C04-0592,exception_lab_match_candidate
LED-C04-000882,REF-C04-000882,161.49,BRL,2026-04-20T08:20:00Z,Synthetic ledger transfer REF-C04-000882,CUST-C04-0603,exception_lab_match_candidate
LED-C04-000883,REF-C04-000883,1133.70,BRL,2026-04-21T08:30:00Z,Synthetic ledger transfer REF-C04-000883,CUST-C04-0614,exception_lab_match_candidate
LED-C04-000884,REF-C04-000884,732.79,BRL,2026-04-22T08:40:00Z,Synthetic ledger transfer REF-C04-000884,CUST-C04-0625,exception_lab_match_candidate
LED-C04-000885,REF-C04-000885,316.41,BRL,2026-04-23T08:50:00Z,Synthetic ledger transfer REF-C04-000885,CUST-C04-0636,exception_lab_match_candidate
LED-C04-000886,REF-C04-000886,953.64,BRL,2026-04-24T09:00:00Z,Synthetic ledger transfer REF-C04-000886,CUST-C04-0647,exception_lab_match_candidate
LED-C04-000887,REF-C04-000887,421.59,BRL,2026-04-25T09:10:00Z,Synthetic ledger transfer REF-C04-000887,CUST-C04-0658,exception_lab_match_candidate
LED-C04-000888,REF-C04-000888,530.63,EUR,2026-04-26T09:20:00Z,Synthetic ledger transfer REF-C04-000888,CUST-C04-0669,exception_lab_match_candidate
LED-C04-000889,REF-C04-000889,1226.67,BRL,2026-04-27T09:30:00Z,Synthetic ledger transfer REF-C04-000889,CUST-C04-0680,exception_lab_match_candidate
LED-C04-000890,REF-C04-000889,738.70,BRL,2026-04-28T09:40:00Z,Synthetic ledger transfer REF-C04-000890,CUST-C04-0691,duplicate_reference_candidate
LED-C04-000891,REF-C04-000891,938.14,BRL,2026-04-29T09:50:00Z,Synthetic ledger transfer REF-C04-000891,CUST-C04-0002,exception_lab_match_candidate
LED-C04-000892,REF-C04-000892,1116.36,BRL,2026-04-30T10:00:00Z,Synthetic ledger transfer REF-C04-000892,CUST-C04-0013,exception_lab_match_candidate
LED-C04-000893,REF-C04-000893,762.61,BRL,2026-05-01T10:10:00Z,Synthetic ledger transfer REF-C04-000893,CUST-C04-0024,exception_lab_match_candidate
LED-C04-000894,REF-C04-000894,947.41,BRL,2026-05-02T10:20:00Z,Synthetic ledger transfer REF-C04-000894,CUST-C04-0035,exception_lab_match_candidate
LED-C04-000895,REF-C04-000895,618.29,BRL,2026-05-03T10:30:00Z,Synthetic ledger transfer REF-C04-000895,CUST-C04-0046,exception_lab_match_candidate
LED-C04-000896,REF-C04-000896,1066.95,BRL,2026-04-06T08:00:00Z,Synthetic ledger transfer REF-C04-000896,CUST-C04-0057,exception_lab_match_candidate
LED-C04-000897,REF-C04-000897,817.31,BRL,2026-04-07T08:10:00Z,Synthetic ledger transfer REF-C04-000897,CUST-C04-0068,exception_lab_match_candidate
LED-C04-000898,REF-C04-000898,1151.44,BRL,2026-04-08T08:20:00Z,Synthetic ledger transfer REF-C04-000898,CUST-C04-0079,exception_lab_match_candidate
LED-C04-000899,REF-C04-000899,55.70,BRL,2026-04-09T08:30:00Z,Synthetic ledger transfer REF-C04-000899,CUST-C04-0090,exception_lab_match_candidate
LED-C04-000900,REF-C04-000900,813.58,BRL,2026-04-10T08:40:00Z,Synthetic ledger transfer REF-C04-000900,CUST-C04-0101,exception_lab_match_candidate
LED-C04-000901,REF-C04-000901,1212.11,BRL,2026-04-11T08:50:00Z,Synthetic ledger transfer REF-C04-000901,CUST-C04-0112,ledger_only_unmatched
LED-C04-000902,REF-C04-000902,845.26,BRL,2026-04-12T09:00:00Z,Synthetic ledger transfer REF-C04-000902,CUST-C04-0123,ledger_only_unmatched
LED-C04-000903,REF-C04-000903,-32.51,BRL,2026-04-13T09:10:00Z,Synthetic ledger transfer REF-C04-000903,CUST-C04-0134,ledger_only_unmatched
LED-C04-000904,REF-C04-000904,801.96,BRL,2026-04-14T09:20:00Z,Synthetic ledger transfer REF-C04-000904,CUST-C04-0145,ledger_only_unmatched
LED-C04-000905,REF-C04-000905,1025.57,BRL,2026-04-15T09:30:00Z,Synthetic ledger transfer REF-C04-000905,CUST-C04-0156,ledger_only_unmatched
LED-C04-000906,REF-C04-000906,626.62,BRL,2026-04-16T09:40:00Z,Synthetic ledger transfer REF-C04-000906,CUST-C04-0167,ledger_only_unmatched
LED-C04-000907,REF-C04-000907,1050.70,BRL,2026-04-17T09:50:00Z,Synthetic ledger transfer REF-C04-000907,CUST-C04-0178,ledger_only_unmatched
LED-C04-000908,REF-C04-000908,316.44,BRL,2026-04-18T10:00:00Z,Synthetic ledger transfer REF-C04-000908,CUST-C04-0189,ledger_only_unmatched
LED-C04-000909,,195.09,BRL,2026-04-19T10:10:00Z,Synthetic ledger transfer REF-C04-000909,CUST-C04-0200,missing_reference_manual_review
LED-C04-000910,REF-C04-000910,839.37,BRL,2026-04-20T10:20:00Z,Synthetic ledger transfer REF-C04-000910,CUST-C04-0211,ledger_only_unmatched
LED-C04-000911,REF-C04-000911,254.81,BRL,2026-04-21T10:30:00Z,Synthetic ledger transfer REF-C04-000911,CUST-C04-0222,ledger_only_unmatched
LED-C04-000912,REF-C04-000912,505.07,USD,2026-04-22T08:00:00Z,Synthetic ledger transfer REF-C04-000912,CUST-C04-0233,ledger_only_unmatched
LED-C04-000913,REF-C04-000913,1069.42,BRL,2026-04-23T08:10:00Z,Synthetic ledger transfer REF-C04-000913,CUST-C04-0244,ledger_only_unmatched
LED-C04-000914,REF-C04-000914,817.22,BRL,2026-04-24T08:20:00Z,Synthetic ledger transfer REF-C04-000914,CUST-C04-0255,ledger_only_unmatched
LED-C04-000915,REF-C04-000915,570.83,BRL,2026-04-25T08:30:00Z,Synthetic ledger transfer REF-C04-000915,CUST-C04-0266,ledger_only_unmatched
LED-C04-000916,REF-C04-000916,997.96,BRL,2026-04-26T08:40:00Z,Synthetic ledger transfer REF-C04-000916,CUST-C04-0277,ledger_only_unmatched
LED-C04-000917,REF-C04-000917,322.62,BRL,2026-04-27T08:50:00Z,Synthetic ledger transfer REF-C04-000917,CUST-C04-0288,ledger_only_unmatched
LED-C04-000918,REF-C04-000918,785.15,BRL,2026-04-28T09:00:00Z,Synthetic ledger transfer REF-C04-000918,CUST-C04-0299,ledger_only_unmatched
LED-C04-000919,REF-C04-000919,79.76,BRL,2026-04-29T09:10:00Z,Synthetic ledger transfer REF-C04-000919,CUST-C04-0310,ledger_only_unmatched
LED-C04-000920,REF-C04-000920,628.94,BRL,2026-04-30T09:20:00Z,Synthetic ledger transfer REF-C04-000920,CUST-C04-0321,ledger_only_unmatched
LED-C04-000921,REF-C04-000921,854.22,BRL,2026-05-01T09:30:00Z,Synthetic ledger transfer REF-C04-000921,CUST-C04-0332,ledger_only_unmatched
LED-C04-000922,REF-C04-000922,451.71,BRL,2026-05-02T09:40:00Z,Synthetic ledger transfer REF-C04-000922,CUST-C04-0343,ledger_only_unmatched
LED-C04-000923,REF-C04-000923,530.58,BRL,2026-05-03T09:50:00Z,Synthetic ledger transfer REF-C04-000923,CUST-C04-0354,ledger_only_unmatched
LED-C04-000924,REF-C04-000924,1261.11,EUR,2026-04-06T10:00:00Z,Synthetic ledger transfer REF-C04-000924,CUST-C04-0365,ledger_only_unmatched
LED-C04-000925,REF-C04-000925,515.13,BRL,2026-04-07T10:10:00Z,Synthetic ledger transfer REF-C04-000925,CUST-C04-0376,ledger_only_unmatched
LED-C04-000926,REF-C04-000926,548.16,BRL,2026-04-08T10:20:00Z,Synthetic ledger transfer REF-C04-000926,CUST-C04-0387,ledger_only_unmatched
LED-C04-000927,REF-C04-000927,695.76,BRL,2026-04-09T10:30:00Z,Synthetic ledger transfer REF-C04-000927,CUST-C04-0398,ledger_only_unmatched
LED-C04-000928,REF-C04-000928,337.61,BRL,2026-04-10T08:00:00Z,Synthetic ledger transfer REF-C04-000928,CUST-C04-0409,ledger_only_unmatched
LED-C04-000929,REF-C04-000929,1133.49,BRL,2026-04-11T08:10:00Z,Synthetic ledger transfer REF-C04-000929,CUST-C04-0420,ledger_only_unmatched
LED-C04-000930,REF-C04-000930,441.97,BRL,2026-04-12T08:20:00Z,Synthetic ledger transfer REF-C04-000930,CUST-C04-0431,ledger_only_unmatched
LED-C04-000931,REF-C04-000931,1263.65,BRL,2026-04-13T08:30:00Z,Synthetic ledger transfer REF-C04-000931,CUST-C04-0442,ledger_only_unmatched
LED-C04-000932,REF-C04-000932,1115.73,BRL,2026-04-14T08:40:00Z,Synthetic ledger transfer REF-C04-000932,CUST-C04-0453,ledger_only_unmatched
LED-C04-000933,REF-C04-000933,790.51,BRL,2026-04-15T08:50:00Z,Synthetic ledger transfer REF-C04-000933,CUST-C04-0464,ledger_only_unmatched
LED-C04-000934,REF-C04-000934,1021.86,BRL,2026-04-16T09:00:00Z,Synthetic ledger transfer REF-C04-000934,CUST-C04-0475,ledger_only_unmatched
LED-C04-000935,REF-C04-000935,609.22,BRL,2026-04-17T09:10:00Z,Synthetic ledger transfer REF-C04-000935,CUST-C04-0486,ledger_only_unmatched
LED-C04-000936,REF-C04-000936,23.68,BRL,2026-04-18T09:20:00Z,Synthetic ledger transfer REF-C04-000936,CUST-C04-0497,ledger_only_unmatched
LED-C04-000937,REF-C04-000937,45.50,BRL,2026-04-19T09:30:00Z,Synthetic ledger transfer REF-C04-000937,CUST-C04-0508,ledger_only_unmatched
LED-C04-000938,REF-C04-000938,479.33,BRL,2026-04-20T09:40:00Z,Synthetic ledger transfer REF-C04-000938,CUST-C04-0519,ledger_only_unmatched
LED-C04-000939,REF-C04-000939,664.86,BRL,2026-04-21T09:50:00Z,Synthetic ledger transfer REF-C04-000939,CUST-C04-0530,ledger_only_unmatched
LED-C04-000940,REF-C04-000940,720.77,BRL,2026-04-22T10:00:00Z,Synthetic ledger transfer REF-C04-000940,CUST-C04-0541,ledger_only_unmatched
LED-C04-000941,REF-C04-000941,473.17,BRL,2026-04-23T10:10:00Z,Synthetic ledger transfer REF-C04-000941,CUST-C04-0552,ledger_only_unmatched
LED-C04-000942,REF-C04-000942,472.66,BRL,2026-04-24T10:20:00Z,Synthetic ledger transfer REF-C04-000942,CUST-C04-0563,ledger_only_unmatched
LED-C04-000943,REF-C04-000943,582.28,BRL,2026-04-25T10:30:00Z,Synthetic ledger transfer REF-C04-000943,CUST-C04-0574,ledger_only_unmatched
LED-C04-000944,REF-C04-000944,402.35,BRL,2026-04-26T08:00:00Z,Synthetic ledger transfer REF-C04-000944,CUST-C04-0585,ledger_only_unmatched
LED-C04-000945,REF-C04-000945,142.90,BRL,2026-04-27T08:10:00Z,Synthetic ledger transfer REF-C04-000945,CUST-C04-0596,ledger_only_unmatched
LED-C04-000946,REF-C04-000946,-65.95,BRL,2026-04-28T08:20:00Z,Synthetic ledger transfer REF-C04-000946,CUST-C04-0607,ledger_only_unmatched
LED-C04-000947,REF-C04-000947,1236.69,BRL,2026-04-29T08:30:00Z,Synthetic ledger transfer REF-C04-000947,CUST-C04-0618,ledger_only_unmatched
LED-C04-000948,REF-C04-000948,694.91,USD,2026-04-30T08:40:00Z,Synthetic ledger transfer REF-C04-000948,CUST-C04-0629,ledger_only_unmatched
LED-C04-000949,REF-C04-000949,125.73,BRL,2026-05-01T08:50:00Z,Synthetic ledger transfer REF-C04-000949,CUST-C04-0640,ledger_only_unmatched
LED-C04-000950,REF-C04-000950,1288.74,BRL,2026-05-02T09:00:00Z,Synthetic ledger transfer REF-C04-000950,CUST-C04-0651,ledger_only_unmatched
LED-C04-000951,REF-C04-000951,781.53,BRL,2026-05-03T09:10:00Z,Synthetic ledger transfer REF-C04-000951,CUST-C04-0662,ledger_only_unmatched
LED-C04-000952,REF-C04-000952,271.10,BRL,2026-04-06T09:20:00Z,Synthetic ledger transfer REF-C04-000952,CUST-C04-0673,ledger_only_unmatched
LED-C04-000953,REF-C04-000953,1190.61,BRL,2026-04-07T09:30:00Z,Synthetic ledger transfer REF-C04-000953,CUST-C04-0684,ledger_only_unmatched
LED-C04-000954,REF-C04-000954,1131.18,BRL,2026-04-08T09:40:00Z,Synthetic ledger transfer REF-C04-000954,CUST-C04-0695,ledger_only_unmatched
LED-C04-000955,REF-C04-000955,690.52,BRL,2026-04-09T09:50:00Z,Synthetic ledger transfer REF-C04-000955,CUST-C04-0006,ledger_only_unmatched
LED-C04-000956,REF-C04-000956,1099.75,BRL,2026-04-10T10:00:00Z,Synthetic ledger transfer REF-C04-000956,CUST-C04-0017,ledger_only_unmatched
LED-C04-000957,REF-C04-000957,605.03,BRL,2026-04-11T10:10:00Z,Synthetic ledger transfer REF-C04-000957,CUST-C04-0028,ledger_only_unmatched
LED-C04-000958,REF-C04-000958,1184.92,BRL,2026-04-12T10:20:00Z,Synthetic ledger transfer REF-C04-000958,CUST-C04-0039,ledger_only_unmatched
LED-C04-000959,REF-C04-000959,928.68,BRL,2026-04-13T10:30:00Z,Synthetic ledger transfer REF-C04-000959,CUST-C04-0050,ledger_only_unmatched
LED-C04-000960,REF-C04-000960,801.49,EUR,2026-04-14T08:00:00Z,Synthetic ledger transfer REF-C04-000960,CUST-C04-0061,ledger_only_unmatched
LED-C04-000961,REF-C04-000961,1092.61,BRL,2026-04-15T08:10:00Z,Synthetic ledger transfer REF-C04-000961,CUST-C04-0072,ledger_only_unmatched
LED-C04-000962,REF-C04-000962,49.42,BRL,2026-04-16T08:20:00Z,Synthetic ledger transfer REF-C04-000962,CUST-C04-0083,ledger_only_unmatched
LED-C04-000963,REF-C04-000963,1125.44,BRL,2026-04-17T08:30:00Z,Synthetic ledger transfer REF-C04-000963,CUST-C04-0094,ledger_only_unmatched
LED-C04-000964,REF-C04-000964,1068.23,BRL,2026-04-18T08:40:00Z,Synthetic ledger transfer REF-C04-000964,CUST-C04-0105,ledger_only_unmatched
LED-C04-000965,REF-C04-000965,1269.37,BRL,2026-04-19T08:50:00Z,Synthetic ledger transfer REF-C04-000965,CUST-C04-0116,ledger_only_unmatched
LED-C04-000966,REF-C04-000966,307.50,BRL,2026-04-20T09:00:00Z,Synthetic ledger transfer REF-C04-000966,CUST-C04-0127,ledger_only_unmatched
LED-C04-000967,REF-C04-000967,437.27,BRL,2026-04-21T09:10:00Z,Synthetic ledger transfer REF-C04-000967,CUST-C04-0138,ledger_only_unmatched
LED-C04-000968,REF-C04-000968,484.75,BRL,2026-04-22T09:20:00Z,Synthetic ledger transfer REF-C04-000968,CUST-C04-0149,ledger_only_unmatched
LED-C04-000969,REF-C04-000969,724.87,BRL,2026-04-23T09:30:00Z,Synthetic ledger transfer REF-C04-000969,CUST-C04-0160,ledger_only_unmatched
LED-C04-000970,REF-C04-000970,193.26,BRL,2026-04-24T09:40:00Z,Synthetic ledger transfer REF-C04-000970,CUST-C04-0171,ledger_only_unmatched
LED-C04-000971,REF-C04-000971,796.81,BRL,2026-04-25T09:50:00Z,Synthetic ledger transfer REF-C04-000971,CUST-C04-0182,ledger_only_unmatched
LED-C04-000972,REF-C04-000972,1224.92,BRL,2026-04-26T10:00:00Z,Synthetic ledger transfer REF-C04-000972,CUST-C04-0193,ledger_only_unmatched
LED-C04-000973,REF-C04-000973,1022.73,BRL,2026-04-27T10:10:00Z,Synthetic ledger transfer REF-C04-000973,CUST-C04-0204,ledger_only_unmatched
LED-C04-000974,REF-C04-000974,850.86,BRL,2026-04-28T10:20:00Z,Synthetic ledger transfer REF-C04-000974,CUST-C04-0215,ledger_only_unmatched
LED-C04-000975,REF-C04-000975,463.48,BRL,2026-04-29T10:30:00Z,Synthetic ledger transfer REF-C04-000975,CUST-C04-0226,ledger_only_unmatched
LED-C04-000976,REF-C04-000976,852.52,BRL,2026-04-30T08:00:00Z,Synthetic ledger transfer REF-C04-000976,CUST-C04-0237,ledger_only_unmatched
LED-C04-000977,REF-C04-000977,448.99,BRL,2026-05-01T08:10:00Z,Synthetic ledger transfer REF-C04-000977,CUST-C04-0248,ledger_only_unmatched
LED-C04-000978,REF-C04-000978,565.72,BRL,2026-05-02T08:20:00Z,Synthetic ledger transfer REF-C04-000978,CUST-C04-0259,ledger_only_unmatched
LED-C04-000979,REF-C04-000978,185.66,BRL,2026-05-03T08:30:00Z,Synthetic ledger transfer REF-C04-000979,CUST-C04-0270,duplicate_reference_candidate
LED-C04-000980,REF-C04-000980,602.29,BRL,2026-04-06T08:40:00Z,Synthetic ledger transfer REF-C04-000980,CUST-C04-0281,ledger_only_unmatched
LED-C04-000981,REF-C04-000981,690.61,BRL,2026-04-07T08:50:00Z,Synthetic ledger transfer REF-C04-000981,CUST-C04-0292,ledger_only_unmatched
LED-C04-000982,REF-C04-000982,463.13,BRL,2026-04-08T09:00:00Z,Synthetic ledger transfer REF-C04-000982,CUST-C04-0303,ledger_only_unmatched
LED-C04-000983,REF-C04-000983,88.33,BRL,2026-04-09T09:10:00Z,Synthetic ledger transfer REF-C04-000983,CUST-C04-0314,ledger_only_unmatched
LED-C04-000984,REF-C04-000984,681.36,USD,2026-04-10T09:20:00Z,Synthetic ledger transfer REF-C04-000984,CUST-C04-0325,ledger_only_unmatched
LED-C04-000985,REF-C04-000985,214.82,BRL,2026-04-11T09:30:00Z,Synthetic ledger transfer REF-C04-000985,CUST-C04-0336,ledger_only_unmatched
LED-C04-000986,REF-C04-000986,346.46,BRL,2026-04-12T09:40:00Z,Synthetic ledger transfer REF-C04-000986,CUST-C04-0347,ledger_only_unmatched
LED-C04-000987,REF-C04-000987,142.69,BRL,2026-04-13T09:50:00Z,Synthetic ledger transfer REF-C04-000987,CUST-C04-0358,ledger_only_unmatched
LED-C04-000988,REF-C04-000988,1182.31,BRL,2026-04-14T10:00:00Z,Synthetic ledger transfer REF-C04-000988,CUST-C04-0369,ledger_only_unmatched
LED-C04-000989,REF-C04-000989,-5.68,BRL,2026-04-15T10:10:00Z,Synthetic ledger transfer REF-C04-000989,CUST-C04-0380,ledger_only_unmatched
LED-C04-000990,REF-C04-000990,804.33,BRL,2026-04-16T10:20:00Z,Synthetic ledger transfer REF-C04-000990,CUST-C04-0391,ledger_only_unmatched
LED-C04-000991,REF-C04-000991,258.67,BRL,2026-04-17T10:30:00Z,Synthetic ledger transfer REF-C04-000991,CUST-C04-0402,ledger_only_unmatched
LED-C04-000992,REF-C04-000992,849.15,BRL,2026-04-18T08:00:00Z,Synthetic ledger transfer REF-C04-000992,CUST-C04-0413,ledger_only_unmatched
LED-C04-000993,REF-C04-000993,1230.58,BRL,2026-04-19T08:10:00Z,Synthetic ledger transfer REF-C04-000993,CUST-C04-0424,ledger_only_unmatched
LED-C04-000994,REF-C04-000994,455.90,BRL,2026-04-20T08:20:00Z,Synthetic ledger transfer REF-C04-000994,CUST-C04-0435,ledger_only_unmatched
LED-C04-000995,REF-C04-000995,906.33,BRL,2026-04-21T08:30:00Z,Synthetic ledger transfer REF-C04-000995,CUST-C04-0446,ledger_only_unmatched
LED-C04-000996,REF-C04-000996,173.40,EUR,2026-04-22T08:40:00Z,Synthetic ledger transfer REF-C04-000996,CUST-C04-0457,ledger_only_unmatched
LED-C04-000997,REF-C04-000997,264.76,BRL,2026-04-23T08:50:00Z,Synthetic ledger transfer REF-C04-000997,CUST-C04-0468,ledger_only_unmatched
LED-C04-000998,REF-C04-000998,814.58,BRL,2026-04-24T09:00:00Z,Synthetic ledger transfer REF-C04-000998,CUST-C04-0479,ledger_only_unmatched
LED-C04-000999,REF-C04-000999,844.58,BRL,2026-04-25T09:10:00Z,Synthetic ledger transfer REF-C04-000999,CUST-C04-0490,ledger_only_unmatched
LED-C04-001000,REF-C04-001000,539.20,BRL,2026-04-26T09:20:00Z,Synthetic ledger transfer REF-C04-001000,CUST-C04-0501,ledger_only_unmatched
